"Dendritic cell"	"Natural killer (NK) cell"	"CD4+ T cell"	"B cell"	"Monocyte:CD16-"	"Natural killer T (NKT) cell"	"Naive CD4+ T cell"	"Monocyte:CD16+"	"Neutrophil"	"Naive CD8+ T cell"	"Regulatory T (Treg) cell"	"Plasma cell"	"Megakaryocyte"	"Plasmacytoid dendritic cell"	"MKI67+ progenitor cell"	"Exhausted CD8+ T cell"	"Macrophages"	"Endothelial cell"	"Mast cell"	"Fibroblast"	"keratinocyte"	"Basal cell"	"Myofibroblast"
"S100A14"	0.12813656931304	0.000302114803625378	0.00047705371624845	0.000121109361753664	0.00193395888546666	0	0.000369594677836639	0	0.00227302247045071	0.00070997515086972	0.00273722627737226	0.0188679245283019	0.0526373266353609	0.00147492625368732	0.85378590078329	0	0.102103642893792	1.30620062245631	0.0448979591836735	0.689569536423841	1.89597685312758	20.0453690383977	0.344751728472659
"PERP"	0.922665569724393	0.0254531722054381	0.0749928441942563	0.0139275766016713	0.00451257073275553	0.0619421872918609	0.00714549710484169	0.000897934750074828	0.0111702818547863	0.00461483848065318	0.0410583941605839	0.30188679245283	0.314076662662444	0.0162241887905605	1.76109660574413	0.0227272727272727	0.464340687532068	2.99832415609289	0.0816326530612245	1.45253863134658	21.589831909617	34.0790085205267	1.12759270898806
"DSG1"	0.0117235705471	0.000226586102719033	0.00028623222974907	0	0.000644652961822219	0.0001998135073931	0.000123198225945546	0.000299311583358276	0.00136381348227042	0	0	0.0283018867924528	0.0107021950420443	0.00147492625368732	0.372062663185379	0	0.0261672652642381	0.722049317692124	0.0163265306122449	0.342991169977925	0.616561036098099	9.50802257386301	0.154934003771213
"S100A16"	0.0756890168654875	0.000377643504531722	0	0.000242218723507327	0.00128930592364444	0	0.000123198225945546	0	0.0016885309780491	0	0.00182481751824818	0.0188679245283019	0.0489243201922027	0.00294985250737463	0.70757180156658	0	0.0903027193432529	3.2008618625808	0.0285714285714286	1.67687637969095	1.16974373105539	13.8519420161558	0.346951602765556
"IFI27"	0.854380913204443	0.0153323262839879	0.016601469325446	0.00508659319365387	0.0113172408853234	0.00892500333022512	0.00357274855242085	0.0254414845854535	0.00870242888686842	0.00035498757543486	0.00547445255474453	0.0471698113207547	0.231407666266244	0.0103244837758112	1.44516971279373	0.0833333333333333	0.744484350949205	21.4438592291118	0.0775510204081633	3.16583885209713	13.7682557178286	31.5147726015271	8.38214959145192
"SPINK5"	0.0524475524475524	0.000226586102719033	0.00019082148649938	0	0.000429768641214813	0	0.000123198225945546	0	0.00110403948564749	0.00035498757543486	0.00182481751824818	0	0.0176913836409304	0.00294985250737463	0.211488250652742	0	0.0415597742432016	0.758678477376107	0.00816326530612245	0.27317880794702	2.09148525764673	10.8312493083988	0.147391577624136
"FXYD3"	0.0841217605923488	0.000226586102719033	0.00019082148649938	0.000121109361753664	0.00107442160303703	0	0.000492792903782186	0	0.00181841797636057	0	0	0.0188679245283019	0.0485967019766299	0.00294985250737463	0.537859007832898	0	0.099025141097999	0.607852525736174	0.0285714285714286	0.364790286975717	0.682006062276109	9.35542768617904	0.763670647391578
"SERPINB3"	0.350678733031674	0.000302114803625378	9.54107432496899e-05	0.000242218723507327	0.00164744645799012	0	0.000123198225945546	0	0.00266268346538511	0.00035498757543486	0.00273722627737226	0.00943396226415094	0.101343234683848	0.00294985250737463	0.455613577023499	0	0.170856849666496	0.659085468039263	0.036734693877551	0.558222958057395	14.0666850372003	15.7967245767401	0.296983029541169
"DSC3"	0.0228301110654052	0.000151057401812689	0	0	0.000644652961822219	0.000133209004928733	0.000123198225945546	0	0.00110403948564749	0	0.000912408759124088	0	0.0163809107786393	0.00294985250737463	0.678851174934726	0	0.025654181631606	0.467560450083792	0.00408163265306122	0.314845474613687	0.608845411959217	7.01582383534359	0.19076052796983
"KRT6B"	0.424516659810777	0.000604229607250755	0.00019082148649938	0	0.00265023995415801	0	0.000246396451891093	0	0.00305234446031952	0	0.000912408759124088	0.0283018867924528	0.158785628480944	0.00147492625368732	0.210182767624021	0	0.364289379168804	0.6997845343548	0.0653061224489796	0.944260485651214	14.2948470653072	22.2633617350891	0.835323695788812
"LGALS7"	0.0160427807486631	0.000151057401812689	0	0	0.000286512427476542	0	0.000246396451891093	0	0.00071437849071308	0	0	0	0.0212951840122311	0.00147492625368732	0.25065274151436	0	0.0441251924063622	0.461335887000239	0.036734693877551	0.237030905077263	1.56048498208873	10.5425473055217	0.148962916404777
"CALML3"	0.044220485396956	0.000302114803625378	9.54107432496899e-05	0	0.000573024854953084	6.66045024643666e-05	0.000123198225945546	0.000299311583358276	0.000909208988180283	0	0	0.0188679245283019	0.0370208583597248	0.00147492625368732	0.140992167101828	0	0.0507952796305798	0.592769930572181	0.0122448979591837	0.302980132450331	0.616698815100579	8.26535354653093	0.111879321181647
"TMEM45A"	0.0937885643767997	0.000755287009063444	0.000572464459498139	0.000605546808768318	0.00214884320607406	0.000532836019714933	0.000123198225945546	0.00149655791679138	0.0016885309780491	0.00035498757543486	0	0.0377358490566038	0.0198755050780823	0.00147492625368732	0.193211488250653	0	0.0713186249358645	0.587024180033517	0.036734693877551	1.13134657836645	1.02714246348856	8.95783999114751	0.385606536769327
"S100A8"	13.4561908679556	11.8882930513595	0.349012498807366	6.83819789269711	47.4606403552754	9.67616890901825	0.316496242454109	8.05806644717151	56.0726717755553	0.339368122115726	0.302919708029197	6.40566037735849	3.55072622037785	5.20648967551622	12.9451697127937	0.318181818181818	13.5218060543869	20.0210677519751	1.75918367346939	12.8584437086093	187.333425186002	383.929180037623	8.31269641734758
"GJB2"	0.130399012751954	0.000302114803625378	0.00019082148649938	0	0.00171907456485925	6.66045024643666e-05	0.000123198225945546	0	0.00162358747889336	0.00035498757543486	0	0.00943396226415094	0.0261002511739653	0.00147492625368732	0.254569190600522	0	0.130323242688558	0.332295906152741	0.0408163265306122	0.299944812362031	1.1296500413337	9.11154144074361	0.115650534255185
"HSPB1"	3.29226655697244	0.256268882175227	0.531533250644023	0.291752452464575	0.178568870424755	0.289396563207673	0.548971294813355	0.553127806046094	0.0807897129497337	0.788782392616258	0.393248175182482	0.349056603773585	0.521895817407448	0.539823008849557	1.70104438642298	0.416666666666667	3.05028219599795	12.0512329423031	0.624489795918367	6.11754966887417	7.81923394874621	23.0665043709196	13.8378378378378
"AQP3"	0.119498148909914	0.0836102719033233	0.719492414845912	0.0563158532154536	0.00508559558770862	0.164180098574664	0.277565603055316	0.014067644417839	0.0177945187686713	0.235711750088747	0.471715328467153	1.42452830188679	0.28426340504532	0.084070796460177	0.860313315926893	0.371212121212121	0.0979989738327347	0.73785013167345	0.0244897959183673	0.479580573951435	0.748277762469	11.2044926413633	0.262099308610936
"NME2"	0.787330316742081	0.0311178247734139	0.0393092262188722	0.0393605425699407	0.0659694864264738	0.0299054216065006	0.0278427990636935	0.0718347800059862	0.0359137550331212	0.0362087326943557	0.0392335766423358	0.650943396226415	0.257726329583925	0.266961651917404	2.36161879895561	0.0303030303030303	1.46074910210364	3.82858510892985	0.636734693877551	6.05794701986755	0.18545053733811	11.4730552174394	2.03425518541798
"SNHG29"	0.0705470999588647	0.00143504531722054	0.00324396527048946	0.000605546808768318	0.00952653821359501	6.66045024643666e-05	0.00517432548971295	0	0.0149370048058189	0	0.0072992700729927	0.0660377358490566	0.171344326744567	0.157817109144543	1.51174934725849	0	0.570548999486916	3.06463969355997	0.497959183673469	3.33940397350993	0.150454670708184	8.71362177713843	0.979886863607794
"FGFBP1"	0.00637597696421226	7.55287009063444e-05	0	0	0.000501396748083948	6.66045024643666e-05	0.000123198225945546	0	0.000779321989868814	0	0.000912408759124088	0.00943396226415094	0.0110298132576171	0	0.325065274151436	0	0.0179579271421242	0.400526693799378	0.0163265306122449	0.353752759381898	0.167125930008267	7.79550735863672	0.117850408548083
"EEF1G"	0.32496914849856	0.0554380664652568	0.112489266291384	0.110815066004602	0.0754960246400688	0.0636739043559345	0.13194529998768	0.0688416641724035	0.0674113521236524	0.156194533191338	0.0812043795620438	0.528301886792453	0.416402751993011	0.368731563421829	1.91906005221932	0.136363636363636	1.54130323242689	3.90734977256404	0.428571428571429	4.53283664459161	0.196197299531551	11.0338607945115	1.55971087366436
"CRABP2"	0.0242698477992596	0.00241691842900302	0.00114492891899628	0.00169553106455129	0.00358140534345677	0.00246436659118156	0.000739189355673278	0.00209518108350793	0.00220807897129497	0.00106496272630458	0.00182481751824818	0	0.0191110625750792	0	0.268929503916449	0.00757575757575758	0.0441251924063622	0.429016040220254	0.00816326530612245	1.19094922737307	0.494351060898319	7.28803806572978	0.146448774355751
"JUP"	0.227272727272727	0.0350453172205438	0.00152657189199504	0.0995518953615114	0.153499033020557	0.0197815372319169	0.000862387581618825	0.240945824603412	0.0452006754123912	0.00141995030173944	0.00364963503649635	0.0471698113207547	0.0416075133777438	0.0678466076696165	0.366840731070496	0.00757575757575758	0.139558748075936	0.863059612161839	0.0938775510204082	0.36644591611479	3.16616147699091	7.85481907712736	0.370835952231301
"EMP2"	0.422459893048128	0.000377643504531722	0.00028623222974907	0.000121109361753664	0.00229209941981233	0.000133209004928733	0.000492792903782186	0	0.00129886998311469	0.00070997515086972	0.00182481751824818	0.00943396226415094	0.0339630883477121	0	0.422976501305483	0	0.126731657260133	2.12018194876706	0.00816326530612245	1.2560706401766	0.386883438963902	6.42768617904172	1.20301697045883
"S100A9"	20.6923076923077	23.2916918429003	0.696212193492987	12.9809858302047	97.5033307069694	18.0452244571733	0.65726253541949	19.740197545645	104.072412001559	0.660986865459709	0.643248175182482	11.5660377358491	4.13639838375014	9.93657817109145	20.5195822454308	0.909090909090909	18.4304771677783	26.6669858750299	1.19591836734694	15.9194260485651	169.597823091761	472.859466637158	8.25644248900063
"LYPD3"	0.234265734265734	0.00709969788519637	0.0241389180421715	0.00448104638488555	0.0116037533127999	0.00985746636472625	0.0259948256745103	0.00419036216701586	0.00610468892063904	0.0372736954206603	0.0136861313868613	0.00943396226415094	0.0554766845036584	0.00737463126843658	0.121409921671018	0.0227272727272727	0.216521292970754	0.451280823557577	0.0244897959183673	0.341059602649007	2.77707357398732	7.53789974549076	0.228786926461345
"DBI"	10.2496914849856	1.46291540785498	0.81843335559584	1.09785636429696	1.5289019411217	1.15339016917544	0.500307995564864	1.77132595031428	0.818093258864788	0.618743343982961	0.795620437956204	2.22641509433962	0.816861417494813	2.6047197640118	5.08093994778068	0.803030303030303	3.01385325808107	3.79387119942542	1.95918367346939	4.32312362030905	1.50854229815376	21.6312935708753	3.82055311125079
"MIR205HG"	0.00267379679144385	7.55287009063444e-05	0.00047705371624845	0	0.00078790917556049	6.66045024643666e-05	0.000615991129727732	0	0.000779321989868814	0	0	0.00943396226415094	0.00840886753303484	0.00294985250737463	0.516971279373368	0	0.0112878399179066	0.394302130715825	0.0163265306122449	0.28173289183223	0.0606227610912097	4.39393604072148	0.0458830923947203
"TRIM29"	0.0193336075689017	7.55287009063444e-05	0	0.000242218723507327	0.000358140534345677	0	0.000123198225945546	0	0.000779321989868814	0	0.000912408759124088	0	0.0176913836409304	0.00147492625368732	0.202349869451697	0	0.0328373524884556	0.25664352406033	0.0122448979591837	0.181291390728477	0.303527142463489	4.49850614141861	0.151162790697674
"RACK1"	16.2044426162073	0.00808157099697885	0.0126896288522088	0.00787210851398813	0.0643936680753528	0.000732649527108032	0.0227916717999261	0.000299311583358276	0.157487985452656	0.00070997515086972	0.0437956204379562	0.424528301886792	6.06279349131812	0.535398230088496	4.71018276762402	0	5.80656747049769	14.8139813263107	2.08163265306122	12.7687637969095	3.75461559658308	24.3231160783446	13.904462602137
"KRT17"	2.72254216371863	0.00219033232628399	0.000667875202747829	0.000242218723507327	0.00386791777093331	0	0.00123198225945546	0	0.00506559293414729	0.00035498757543486	0.0072992700729927	0.0283018867924528	0.641913290378945	0.00442477876106195	0.33289817232376	0	1.40687532067727	0.993775436916447	0.0857142857142857	0.65976821192053	52.169054836043	26.4481575744163	2.15744814582024
"CXCL14"	0.159810777457836	0.00158610271903323	0.00019082148649938	0.000363328085260991	0.00207721509920493	6.66045024643666e-05	0.000369594677836639	0	0.00487076243668009	0	0.000912408759124088	0	0.0805940810309053	0.00737463126843658	1.10574412532637	0	0.142637249871729	0.709839597797462	0.0326530612244898	35.0615342163355	0.237531000275558	8.87639703441408	0.704588309239472
"DAPL1"	0.0861785273549979	0.0197885196374622	0.0105905925007156	0.0121109361753664	0.0341666069765776	0.0140535500199814	0.00652950597511396	0.0338222089194852	0.0182491232627614	0.0113596024139155	0.0109489051094891	0.0566037735849057	0.0232608933056678	0.0545722713864307	0.295039164490862	0.0227272727272727	0.0543868650590046	0.322719655254968	0.0775510204081633	0.168046357615894	0.216175254891155	3.74383091733982	0.13607793840352
"IL7R"	3.67071164129988	1.69214501510574	9.57990649747162	0.825602519074724	0.0626745935104935	3.69741574530438	5.04422816311445	0.0445974259203831	0.325107156773607	5.00887468938587	2.1286496350365	0.443396226415094	2.67238178442721	0.463126843657817	1.30939947780679	8.34848484848485	1.85684966649564	0.084271007900407	0.179591836734694	0.0932671081677704	0.433590520804629	0.0655084651986279	0.0839094908862351
"LDHB"	2.1324557795146	1.05007552870091	3.87529815857266	1.02397965362723	0.602965403624382	1.41654455841215	3.51940372058642	0.390900927865908	0.41687232108066	4.03336883209088	3.0036496350365	2.33962264150943	1.29518401223108	2.75958702064897	5.30809399477807	4.14393939393939	0.504361210877373	1.13598276274838	0.461224489795918	1.79056291390728	0.268806833838523	0.837003430341928	3.28441231929604
"TRAC"	1.07712875359934	0.936480362537764	3.6165442228795	0.486980743611481	0.032232648091111	2.21400026641801	2.55217444868794	0.0356180784196348	0.16443693986232	2.88604898828541	3.87043795620438	0.575471698113208	2.20814677296058	0.256637168141593	4.15143603133159	3.71212121212121	0.265777321703438	0.0304045966004309	0.00816326530612245	0.108995584988962	0.37641223477542	0.0484674117516875	0.0559396605908234
"IL32"	6.99197860962567	3.71246223564955	8.24167541265146	1.03996608937871	0.0776448678461428	6.92999866790995	2.93384255266724	0.0658485483388207	0.346018963501753	4.06354277600284	9.9507299270073	0.990566037735849	6.36376542535765	0.668141592920354	14.7702349869452	7.9469696969697	0.886608517188302	1.92745989944937	0.0530612244897959	0.991721854304636	0.955497382198953	0.113422595994246	0.635449402891263
"CD3E"	0.529823118058412	1.23466767371601	3.0781413987215	0.463122199346009	0.0383926652818566	2.6342080724657	2.6889244794875	0.0425022448368752	0.147811404078452	3.34078807241747	2.57664233576642	0.509433962264151	1.16653925958283	0.374631268436578	2.7023498694517	3.06818181818182	0.120574653668548	0.0193919080679914	0.0122448979591837	0.0195916114790287	0.169054836042987	0.0151598981963041	0.021370207416719
"TRBC2"	1.04771698889346	1.55430513595166	3.78217727316096	1.10221630132009	0.0540075925793281	2.72046090315705	3.11260317851423	0.054175396587848	0.17859462267827	3.43166489172879	4.34306569343066	1.26415094339623	2.17877033963088	0.424778761061947	3.73759791122715	3.28787878787879	0.297075423293997	0.0280105338759876	0.0122448979591837	0.0460816777041943	0.455221824193993	0.0334181697465973	0.0609679446888749
"NOSIP"	0.729535170711641	0.564728096676737	1.92815571033298	0.402204190383917	0.310078074636487	0.680831224190755	1.95959098188986	0.358275965279856	0.233536822964021	2.40610578629748	0.583029197080292	0.839622641509434	0.397946925849077	0.430678466076696	1.36031331592689	1.78030303030303	0.299640841457158	0.713430691884127	0.118367346938776	0.384657836644592	0.81041609258749	0.674670797831139	0.571024512884978
"CD3G"	0.394076511723571	0.975906344410876	2.55032916706421	0.369746881433935	0.017477258076069	2.54509124816838	2.16631760502649	0.0167614486680635	0.11936615144824	2.49520766773163	2.46350364963504	0.30188679245283	1.00611554002403	0.231563421828909	3.12793733681462	2.49242424242424	0.100564391995895	0.017716064160881	0.00816326530612245	0.0248344370860927	0.0989253237806558	0.0175943344030098	0.0204274041483344
"MAL"	0.108391608391608	0.139274924471299	0.951054288712909	0.0947075208913649	0.00630327340448392	0.153789796190222	1.01737094985832	0.00987728225082311	0.0273412131445642	0.856585019524317	0.825729927007299	0.0849056603773585	0.204761384732991	0.0634218289085546	0.135770234986945	0.636363636363636	0.0251410979989738	0.00383050035910941	0	0.0033112582781457	0.0327914025902452	0.0071926524289034	0.231615336266499
"CD3D"	0.887700534759358	1.32364048338369	3.55777120503769	0.54281215937992	0.0491368813122269	3.4295324363927	2.8907231735863	0.0466926070038911	0.207039875308482	3.6517571884984	3.5757299270073	0.481132075471698	2.08026646281533	0.359882005899705	4.88381201044386	3.79545454545455	0.282195997947665	0.051711754847977	0.00816326530612245	0.0571192052980132	0.334251860016533	0.0471395374571207	0.059710873664362
"TCF7"	0.306046894282188	0.453700906344411	1.44022516935407	0.280610391183238	0.0378196404269035	0.66564539762888	1.7800911666872	0.0457946722538162	0.0804000519547993	1.88959886403976	0.785583941605839	0.377358490566038	0.409413563394125	0.171091445427729	0.714099216710183	1.39393939393939	0.07747562852745	0.168542015800814	0.036734693877551	0.123344370860927	0.106365389914577	0.378333517760319	0.180075424261471
