"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CDC42",1.84606112005144e-08,0.315267829058815,0.918,0.784,0.000520386169131301,"17","CDC42"
"COX8A",2.12341880923872e-08,0.30348911974526,0.766,0.533,0.000598570528136303,"17","COX8A"
"CDKN2D1",2.74564151575463e-08,0.315328833232948,0.573,0.338,0.000773968886876073,"17","CDKN2D"
"TRBC11",5.56782849761945e-08,0.849217690424152,0.643,0.473,0.00156951517519395,"17","TRBC1"
"NKTR",5.76909232653284e-08,0.31392666165633,0.76,0.497,0.00162624943592634,"17","NKTR"
"HNRNPC",6.98722440515715e-08,0.306820546186547,0.854,0.627,0.00196962868756975,"17","HNRNPC"
"SET",9.17590582965588e-08,0.315534363491301,0.912,0.727,0.0025865960943217,"17","SET"
"ARL4C1",9.49485793412212e-08,0.311837043781702,0.895,0.646,0.00267650550304969,"17","ARL4C"
"VIM3",2.7752090202004e-05,0.305305261974937,0.918,0.798,0.782303670704291,"17","VIM"
"GNLY2",0,2.90906916737741,0.961,0.355,0,"2","GNLY"
"GZMB1",0,2.89878236103426,0.955,0.194,0,"2","GZMB"
"SPON21",0,2.60352453194276,0.777,0.111,0,"2","SPON2"
"PRF12",0,2.58556423488564,0.918,0.212,0,"2","PRF1"
"NKG72",0,2.51285444611823,1,0.415,0,"2","NKG7"
"KLRF11",0,2.49898344280065,0.82,0.078,0,"2","KLRF1"
"FGFBP21",0,2.47284131744674,0.872,0.189,0,"2","FGFBP2"
"CLIC31",0,2.4622700258697,0.714,0.089,0,"2","CLIC3"
"FCER1G2",0,2.45691540250401,0.769,0.11,0,"2","FCER1G"
"TYROBP2",0,2.32605644768803,0.934,0.204,0,"2","TYROBP"
"FCGR3A",0,2.26316810205396,0.784,0.11,0,"2","FCGR3A"
"CST7",0,2.18056592085102,0.969,0.336,0,"2","CST7"
"KLRD12",0,2.1760690936339,0.911,0.21,0,"2","KLRD1"
"MYOM2",0,2.17420599154798,0.426,0.048,0,"2","MYOM2"
"CCL41",0,2.14300587616572,0.706,0.169,0,"2","CCL4"
"GZMA2",0,2.12868479705936,0.966,0.346,0,"2","GZMA"
"TRDC1",0,1.99465628963186,0.703,0.081,0,"2","TRDC"
"CD2471",0,1.96186847216706,0.897,0.41,0,"2","CD247"
"HOPX1",0,1.96068148183572,0.782,0.217,0,"2","HOPX"
"EFHD21",0,1.95742891969362,0.916,0.33,0,"2","EFHD2"
"CTSW1",0,1.86986091184593,0.883,0.342,0,"2","CTSW"
"IL2RB1",0,1.77096400270263,0.633,0.117,0,"2","IL2RB"
"KLRB11",0,1.74625153553267,0.835,0.245,0,"2","KLRB1"
"CD71",0,1.54195060401673,0.814,0.425,0,"2","CD7"
"CD631",0,1.53495269552087,0.788,0.343,0,"2","CD63"
"IGFBP71",0,1.50366870983884,0.404,0.017,0,"2","IGFBP7"
"IFITM21",0,1.48445531278848,0.925,0.653,0,"2","IFITM2"
"CMC11",0,1.48353149424884,0.592,0.18,0,"2","CMC1"
"GZMM",0,1.45084790212603,0.845,0.43,0,"2","GZMM"
"PLEK1",0,1.44844388024815,0.717,0.246,0,"2","PLEK"
"ABHD17A",0,1.42527725703328,0.791,0.406,0,"2","ABHD17A"
"CCL3",0,1.42022575395279,0.27,0.039,0,"2","CCL3"
"CCL5",0,1.38676166243816,0.86,0.451,0,"2","CCL5"
"ADGRG1",0,1.37332253097447,0.49,0.086,0,"2","ADGRG1"
"ITGB21",0,1.36056012354424,0.84,0.492,0,"2","ITGB2"
"PYHIN1",0,1.32753241855457,0.63,0.233,0,"2","PYHIN1"
"PLAC81",0,1.32503516749512,0.816,0.475,0,"2","PLAC8"
"MATK1",0,1.32011506858663,0.552,0.152,0,"2","MATK"
"CX3CR1",0,1.30468397609516,0.427,0.07,0,"2","CX3CR1"
"METRNL1",0,1.28764024118898,0.461,0.087,0,"2","METRNL"
"KLRC11",0,1.28512434167061,0.288,0.041,0,"2","KLRC1"
"CD160",0,1.27998580187095,0.349,0.04,0,"2","CD160"
"GZMH1",0,1.27104052373343,0.694,0.23,0,"2","GZMH"
"CYBA1",0,1.26641857834383,0.976,0.826,0,"2","CYBA"
"APMAP1",0,1.24788909543394,0.529,0.152,0,"2","APMAP"
"GNPTAB",0,1.22885979188278,0.51,0.166,0,"2","GNPTAB"
"RHOC1",0,1.21547909188825,0.465,0.109,0,"2","RHOC"
"C1orf211",0,1.20168668449202,0.464,0.097,0,"2","C1orf21"
"SYNE11",0,1.19773509694901,0.659,0.299,0,"2","SYNE1"
"PTPN121",0,1.19324492164228,0.434,0.095,0,"2","PTPN12"
"HCST2",0,1.18956212889993,0.952,0.711,0,"2","HCST"
"JAK11",0,1.17827253987512,0.853,0.627,0,"2","JAK1"
"CEP782",0,1.17049317710988,0.444,0.123,0,"2","CEP78"
"SAMD32",0,1.15839749500313,0.632,0.268,0,"2","SAMD3"
"TTC38",0,1.15537700906537,0.382,0.054,0,"2","TTC38"
"MYBL1",0,1.15000466504188,0.513,0.174,0,"2","MYBL1"
"PRSS23",0,1.12831891198785,0.36,0.054,0,"2","PRSS23"
"SH2D1B1",0,1.12829588850641,0.314,0.012,0,"2","SH2D1B"
"PTGDR1",0,1.10712719120662,0.367,0.06,0,"2","PTGDR"
"ARHGAP92",0,1.10475533524418,0.496,0.208,0,"2","ARHGAP9"
"GNG2",0,1.09780583879009,0.552,0.232,0,"2","GNG2"
"S1PR5",0,1.09307636394126,0.37,0.061,0,"2","S1PR5"
"TXK2",0,1.09165459485891,0.489,0.188,0,"2","TXK"
"XCL21",0,1.09129041987567,0.319,0.051,0,"2","XCL2"
"AKR1C3",0,1.08788117422063,0.288,0.017,0,"2","AKR1C3"
"LAIR2",0,1.08573250649544,0.282,0.059,0,"2","LAIR2"
"ZEB21",0,1.0851841281157,0.653,0.249,0,"2","ZEB2"
"SRGN3",0,1.08372951571414,0.899,0.591,0,"2","SRGN"
"CTSC1",0,1.06130083591202,0.582,0.264,0,"2","CTSC"
"ARL4C2",0,1.06097046301908,0.883,0.619,0,"2","ARL4C"
"RUNX31",0,1.05341387395159,0.617,0.301,0,"2","RUNX3"
"ID22",0,1.04970989442361,0.726,0.393,0,"2","ID2"
"PFN12",0,1.04829645533675,0.97,0.876,0,"2","PFN1"
"MAP3K81",0,1.04054361625345,0.399,0.123,0,"2","MAP3K8"
"GSTP12",0,1.02853896273877,0.706,0.414,0,"2","GSTP1"
"CTSD2",0,1.01660442527884,0.552,0.232,0,"2","CTSD"
"AOAH1",0,1.00907704343696,0.376,0.08,0,"2","AOAH"
"C12orf75",0,1.00344321060697,0.594,0.277,0,"2","C12orf75"
"RARRES31",0,1.00321638384699,0.758,0.505,0,"2","RARRES3"
"NCR31",0,0.993286969814527,0.382,0.11,0,"2","NCR3"
"LCP11",0,0.990525911790531,0.895,0.696,0,"2","LCP1"
"DOK2",0,0.988681944429087,0.516,0.221,0,"2","DOK2"
"ALOX5AP",0,0.979579981388826,0.507,0.256,0,"2","ALOX5AP"
"DBI1",0,0.974629641073928,0.7,0.449,0,"2","DBI"
"CHST2",0,0.971305665860527,0.267,0.02,0,"2","CHST2"
"LITAF1",0,0.96801966435383,0.737,0.477,0,"2","LITAF"
"CD300A1",0,0.964941815018318,0.357,0.078,0,"2","CD300A"
"ARPC21",0,0.96360660595595,0.927,0.767,0,"2","ARPC2"
"TBX21",0,0.957822450824951,0.35,0.081,0,"2","TBX21"
"CLIC13",0,0.953528033476053,0.804,0.543,0,"2","CLIC1"
"UBB2",0,0.946797846884054,0.916,0.753,0,"2","UBB"
"ARPC5L1",0,0.94556349342326,0.523,0.261,0,"2","ARPC5L"
"MCTP21",0,0.938625615023301,0.331,0.076,0,"2","MCTP2"
"MSN2",0,0.934373358321658,0.769,0.532,0,"2","MSN"
"GK5",0,0.927990640454618,0.31,0.076,0,"2","GK5"
"SYTL31",0,0.926308776805217,0.397,0.145,0,"2","SYTL3"
"FAM49B",0,0.92383884269021,0.607,0.348,0,"2","FAM49B"
"TLN11",0,0.919966303038472,0.691,0.445,0,"2","TLN1"
"DIP2A1",0,0.918109731676874,0.43,0.205,0,"2","DIP2A"
"APOBEC3G1",0,0.917209772170756,0.469,0.201,0,"2","APOBEC3G"
"TFDP2",0,0.914849663322337,0.393,0.15,0,"2","TFDP2"
"PDIA31",0,0.912993682272649,0.681,0.451,0,"2","PDIA3"
"TPST21",0,0.912006324976514,0.403,0.14,0,"2","TPST2"
"MYO1F1",0,0.911297898112832,0.541,0.231,0,"2","MYO1F"
"MBP1",0,0.908939947365121,0.688,0.443,0,"2","MBP"
"C5orf56",0,0.898832934904866,0.436,0.189,0,"2","C5orf56"
"ITGAL",0,0.895224678481716,0.528,0.254,0,"2","ITGAL"
"RAP1B1",0,0.893641762890025,0.666,0.43,0,"2","RAP1B"
"ACTN41",0,0.887712311512547,0.472,0.2,0,"2","ACTN4"
"CTBP21",0,0.886725924861779,0.27,0.026,0,"2","CTBP2"
"CFL11",0,0.883811192675032,0.958,0.869,0,"2","CFL1"
"BIN21",0,0.880611011011708,0.686,0.451,0,"2","BIN2"
"RNF2132",0,0.879830041586913,0.79,0.572,0,"2","RNF213"
"OSTF1",0,0.879782954178271,0.51,0.273,0,"2","OSTF1"
"FCRL6",0,0.872665585346486,0.312,0.071,0,"2","FCRL6"
"LGALS11",0,0.871750038124609,0.624,0.371,0,"2","LGALS1"
"CD381",0,0.868615622570678,0.238,0.032,0,"2","CD38"
"DHRS7",0,0.865623345975039,0.53,0.29,0,"2","DHRS7"
"IGF2R",0,0.861264969739704,0.375,0.147,0,"2","IGF2R"
"TGFBR3",0,0.850855806099466,0.356,0.114,0,"2","TGFBR3"
"NDUFB2",0,0.847427442521706,0.712,0.509,0,"2","NDUFB2"
"SEPT71",0,0.847287059611785,0.887,0.725,0,"2","SEPT7"
"UTRN2",0,0.841565572369297,0.642,0.415,0,"2","UTRN"
"SYNGR1",0,0.836698162763416,0.233,0.039,0,"2","SYNGR1"
"RP5-1171I10.52",0,0.834001608237732,0.41,0.198,0,"2","RP5-1171I10.5"
"SYNE21",0,0.83255242362574,0.746,0.512,0,"2","SYNE2"
"CHST121",0,0.832089423001096,0.359,0.123,0,"2","CHST12"
"CD991",0,0.831641780848786,0.798,0.558,0,"2","CD99"
"CLEC2B",0,0.825749312632246,0.666,0.439,0,"2","CLEC2B"
"PTPN4",0,0.822528073363601,0.464,0.245,0,"2","PTPN4"
"HLA-C",0,0.821327989761345,0.996,0.96,0,"2","HLA-C"
"HIPK2",0,0.820612964844544,0.304,0.1,0,"2","HIPK2"
"TGFB1",0,0.81371082242141,0.582,0.358,0,"2","TGFB1"
"RAC21",0,0.813423206131238,0.783,0.606,0,"2","RAC2"
"CXXC52",0,0.80419472116707,0.326,0.096,0,"2","CXXC5"
"NDUFB71",0,0.803855578108705,0.605,0.389,0,"2","NDUFB7"
"CAST1",0,0.803503282692146,0.746,0.537,0,"2","CAST"
"PIP4K2A2",0,0.801937568741829,0.578,0.362,0,"2","PIP4K2A"
"GPR651",0,0.799731135742959,0.405,0.194,0,"2","GPR65"
"HSH2D1",0,0.798352774257274,0.282,0.077,0,"2","HSH2D"
"CALM1",0,0.797564416916133,0.984,0.914,0,"2","CALM1"
"ZAP70",0,0.792942012462395,0.417,0.205,0,"2","ZAP70"
"SLC9A3R11",0,0.785528886657354,0.499,0.271,0,"2","SLC9A3R1"
"IRF11",0,0.783174555876548,0.709,0.5,0,"2","IRF1"
"IQGAP12",0,0.781131278749967,0.69,0.461,0,"2","IQGAP1"
"FGR2",0,0.778649331242671,0.339,0.094,0,"2","FGR"
"SLAMF7",0,0.777747541853562,0.284,0.071,0,"2","SLAMF7"
"FLNA1",0,0.777721144079976,0.654,0.405,0,"2","FLNA"
"MYL12A1",0,0.776349121327558,0.945,0.841,0,"2","MYL12A"
"ACTB2",0,0.775983967092775,0.99,0.976,0,"2","ACTB"
"ITGAM1",0,0.77486886751918,0.283,0.062,0,"2","ITGAM"
"CALR",0,0.773546765940245,0.654,0.493,0,"2","CALR"
"CEBPD2",0,0.771433332466432,0.316,0.075,0,"2","CEBPD"
"HSPA51",0,0.767140571935893,0.628,0.446,0,"2","HSPA5"
"CD1641",0,0.765857570795233,0.559,0.357,0,"2","CD164"
"NCAM11",0,0.758653688138827,0.211,0.023,0,"2","NCAM1"
"SH2D2A",0,0.758144509023472,0.271,0.08,0,"2","SH2D2A"
"SPN",0,0.756091664923605,0.448,0.233,0,"2","SPN"
"DTHD11",0,0.753567933300557,0.213,0.033,0,"2","DTHD1"
"ABI3",0,0.753045149963459,0.263,0.06,0,"2","ABI3"
"GSAP",0,0.747512341963459,0.282,0.091,0,"2","GSAP"
"TES1",0,0.745222195603708,0.477,0.285,0,"2","TES"
"PRMT21",0,0.739942580339669,0.651,0.471,0,"2","PRMT2"
"TMEM21",0,0.737520378797273,0.421,0.241,0,"2","TMEM2"
"PRKCH",0,0.737110752287797,0.422,0.23,0,"2","PRKCH"
"PPP1R181",0,0.737076953678769,0.44,0.236,0,"2","PPP1R18"
"ADGRE51",0,0.736285457923095,0.472,0.252,0,"2","ADGRE5"
"HLA-A1",0,0.734168016251904,0.997,0.967,0,"2","HLA-A"
"TLE41",0,0.731864310480913,0.563,0.394,0,"2","TLE4"
"STOM",0,0.731639793847194,0.339,0.129,0,"2","STOM"
"IL18RAP1",0,0.731543499467061,0.208,0.031,0,"2","IL18RAP"
"DSTN",0,0.72631831942417,0.542,0.361,0,"2","DSTN"
"BZW11",0,0.724680541831384,0.623,0.438,0,"2","BZW1"
"PRDX51",0,0.7246098700351,0.504,0.325,0,"2","PRDX5"
"CD812",0,0.723758454744026,0.642,0.444,0,"2","CD81"
"MYL61",0,0.720987198116351,0.936,0.837,0,"2","MYL6"
"APOL61",0,0.718888596492675,0.421,0.219,0,"2","APOL6"
"MAPK1",0,0.716679899319671,0.383,0.181,0,"2","MAPK1"
"PLA2G16",0,0.715148622520563,0.282,0.081,0,"2","PLA2G16"
"MIDN1",0,0.71120023205295,0.404,0.191,0,"2","MIDN"
"IL2RG2",0,0.710302887349396,0.765,0.611,0,"2","IL2RG"
"XBP11",0,0.710204476926967,0.461,0.283,0,"2","XBP1"
"TCF25",0,0.709409163014191,0.658,0.493,0,"2","TCF25"
"BST22",0,0.704182747701332,0.52,0.329,0,"2","BST2"
"POLR2L1",0,0.700179879607926,0.631,0.476,0,"2","POLR2L"
"FYN1",0,0.697129370449422,0.594,0.407,0,"2","FYN"
"CD531",0,0.694617770512665,0.653,0.482,0,"2","CD53"
"CARD161",0,0.686303038521225,0.435,0.256,0,"2","CARD16"
"IER21",0,0.683887082129048,0.828,0.662,0,"2","IER2"
"RASSF11",0,0.682913058113158,0.36,0.176,0,"2","RASSF1"
"C9orf1421",0,0.682243101495746,0.535,0.356,0,"2","C9orf142"
"LPCAT1",0,0.678903742274328,0.266,0.079,0,"2","LPCAT1"
"PTPRA",0,0.675475663694377,0.448,0.278,0,"2","PTPRA"
"AGTRAP",0,0.674496990216759,0.312,0.123,0,"2","AGTRAP"
"LAT2",0,0.670433802652201,0.244,0.063,0,"2","LAT2"
"PPIB",0,0.669563889762499,0.713,0.569,0,"2","PPIB"
"ACTG12",0,0.669196905950743,0.924,0.854,0,"2","ACTG1"
"UBE2F1",0,0.667612104359214,0.296,0.121,0,"2","UBE2F"
"SERTAD1",0,0.662341161068777,0.343,0.178,0,"2","SERTAD1"
"CCND3",0,0.65631106332683,0.575,0.427,0,"2","CCND3"
"C20orf24",0,0.654774826209714,0.349,0.182,0,"2","C20orf24"
"PTPN22",0,0.652874454574134,0.36,0.186,0,"2","PTPN22"
"ASCL2",0,0.651772643439545,0.219,0.048,0,"2","ASCL2"
"RAB8B1",0,0.651299283594684,0.391,0.221,0,"2","RAB8B"
"HLA-B",0,0.651268218819938,0.999,0.985,0,"2","HLA-B"
"POMP1",0,0.650529826884113,0.531,0.357,0,"2","POMP"
"GLIPR2",0,0.649188989047108,0.338,0.156,0,"2","GLIPR2"
"STARD3NL",0,0.64667122615166,0.225,0.072,0,"2","STARD3NL"
"SUN21",0,0.64538527497596,0.526,0.363,0,"2","SUN2"
"PPP1CA1",0,0.64378542862389,0.574,0.408,0,"2","PPP1CA"
"B2M",0,0.642051061627853,1,1,0,"2","B2M"
"STAT4",0,0.640718076717525,0.332,0.168,0,"2","STAT4"
"CDK2AP2",0,0.636879662892213,0.338,0.181,0,"2","CDK2AP2"
"TPM3",0,0.63126635351668,0.874,0.764,0,"2","TPM3"
"SLFN131",0,0.631153097908319,0.209,0.062,0,"2","SLFN13"
"YPEL1",0,0.630640436935226,0.214,0.055,0,"2","YPEL1"
"SERF21",0,0.628280949737245,0.966,0.911,0,"2","SERF2"
"SH3BGRL31",0,0.626120792524795,0.96,0.893,0,"2","SH3BGRL3"
"PSMB92",0,0.625832305231231,0.631,0.48,0,"2","PSMB9"
"IQGAP2",0,0.62556484365819,0.452,0.268,0,"2","IQGAP2"
"AKNA",0,0.625208807453622,0.427,0.26,0,"2","AKNA"
"RBM391",0,0.623815808290201,0.87,0.769,0,"2","RBM39"
"HMGN31",0,0.622386009444275,0.453,0.301,0,"2","HMGN3"
"YWHAZ1",0,0.621995799873371,0.859,0.742,0,"2","YWHAZ"
"PREX11",0,0.621595690639257,0.359,0.198,0,"2","PREX1"
"IFITM32",0,0.620273171445156,0.234,0.073,0,"2","IFITM3"
"DDIT41",0,0.61985853338777,0.449,0.291,0,"2","DDIT4"
"LY6E2",0,0.618697143985046,0.587,0.468,0,"2","LY6E"
"BSG",0,0.617500102541866,0.396,0.233,0,"2","BSG"
"HELZ",0,0.609722632730616,0.366,0.214,0,"2","HELZ"
"PTPRE1",0,0.60923406303263,0.314,0.127,0,"2","PTPRE"
"USP28",0,0.607816713973164,0.245,0.088,0,"2","USP28"
"HLA-F",0,0.60725838911139,0.684,0.551,0,"2","HLA-F"
"STK10",0,0.606688483620567,0.424,0.263,0,"2","STK10"
"MACF12",0,0.601931154182565,0.556,0.407,0,"2","MACF1"
"CFLAR1",0,0.6012704895603,0.552,0.387,0,"2","CFLAR"
"GADD45B2",0,0.599635717110387,0.561,0.413,0,"2","GADD45B"
"PSME22",0,0.599344965412214,0.586,0.448,0,"2","PSME2"
"HSP90B1",0,0.598776309055246,0.701,0.575,0,"2","HSP90B1"
"CISD3",0,0.598766113383605,0.26,0.111,0,"2","CISD3"
"TPI11",0,0.59800883091952,0.526,0.374,0,"2","TPI1"
"MIB21",0,0.597246977653313,0.277,0.136,0,"2","MIB2"
"C1orf1621",0,0.596649185608345,0.432,0.285,0,"2","C1orf162"
"SCP21",0,0.596119520535839,0.423,0.273,0,"2","SCP2"
"SSBP3",0,0.595894969246375,0.303,0.152,0,"2","SSBP3"
"EIF3G2",0,0.59581056439609,0.666,0.587,0,"2","EIF3G"
"VAMP8",0,0.595230650039015,0.601,0.449,0,"2","VAMP8"
"ARPC41",0,0.594757358807908,0.539,0.385,0,"2","ARPC4"
"PRELID11",0,0.591871892986193,0.557,0.409,0,"2","PRELID1"
"CDKN2D2",0,0.58869437663536,0.471,0.323,0,"2","CDKN2D"
"ZFP362",0,0.58859048956816,0.601,0.446,0,"2","ZFP36"
"CD2261",0,0.58782692189169,0.3,0.16,0,"2","CD226"
"ATP2B4",0,0.586954613764083,0.32,0.157,0,"2","ATP2B4"
"HLA-E",0,0.586783903190128,0.985,0.945,0,"2","HLA-E"
"MAPRE2",0,0.586760735432952,0.285,0.138,0,"2","MAPRE2"
"RNF1251",0,0.586756080391644,0.41,0.265,0,"2","RNF125"
"SERPINB1",0,0.585340087977708,0.456,0.314,0,"2","SERPINB1"
"HIST1H1E2",0,0.582637435571725,0.496,0.356,0,"2","HIST1H1E"
"TRGC11",0,0.582317886682651,0.262,0.079,0,"2","TRGC1"
"IFITM12",0,0.581449698136956,0.315,0.184,0,"2","IFITM1"
"DIAPH11",0,0.581233471767223,0.459,0.302,0,"2","DIAPH1"
"DYNLL12",0,0.580941479207232,0.464,0.329,0,"2","DYNLL1"
"CAP11",0,0.580741300167398,0.61,0.467,0,"2","CAP1"
"CAPNS1",0,0.579724895933541,0.402,0.252,0,"2","CAPNS1"
"HDDC21",0,0.577742527840204,0.313,0.173,0,"2","HDDC2"
"SDF2L1",0,0.577236326646523,0.299,0.17,0,"2","SDF2L1"
"MYL12B1",0,0.577176925032116,0.823,0.703,0,"2","MYL12B"
"DRAP13",0,0.576772587865868,0.577,0.436,0,"2","DRAP1"
"SDF41",0,0.575716440802951,0.328,0.185,0,"2","SDF4"
"IFI162",0,0.5739021070681,0.513,0.369,0,"2","IFI16"
"PSME12",0,0.570697784687735,0.785,0.677,0,"2","PSME1"
"APOBEC3C1",0,0.567761637918103,0.306,0.163,0,"2","APOBEC3C"
"CDC42SE12",0,0.567759247782519,0.58,0.449,0,"2","CDC42SE1"
"LSP1",0,0.567350118685447,0.66,0.523,0,"2","LSP1"
"WIPF11",0,0.566610299397135,0.53,0.385,0,"2","WIPF1"
"GLRX1",0,0.564927821779705,0.39,0.246,0,"2","GLRX"
"DNAJC12",0,0.564234774778583,0.313,0.163,0,"2","DNAJC1"
"ANXA6",0,0.562701577047006,0.457,0.319,0,"2","ANXA6"
"ARAP22",0,0.559208264399803,0.353,0.205,0,"2","ARAP2"
"TSEN54",0,0.558510069602394,0.251,0.11,0,"2","TSEN54"
"ADAM81",0,0.558395920141818,0.234,0.093,0,"2","ADAM8"
"AKAP131",0,0.55816693306174,0.634,0.496,0,"2","AKAP13"
"ARPC51",0,0.556779164430495,0.667,0.526,0,"2","ARPC5"
"RNF166",0,0.556609100116475,0.367,0.225,0,"2","RNF166"
"FOSL21",0,0.555277270167161,0.235,0.084,0,"2","FOSL2"
"CDC421",0,0.554322751455216,0.862,0.775,0,"2","CDC42"
"RSRP11",0,0.554139066320068,0.74,0.632,0,"2","RSRP1"
"DGKZ",0,0.553693813200159,0.419,0.283,0,"2","DGKZ"
"TRAPPC10",0,0.553589091444367,0.341,0.203,0,"2","TRAPPC10"
"CH17-189H20.11",0,0.552809176235986,0.376,0.242,0,"2","CH17-189H20.1"
"SKAP12",0,0.552506222160531,0.494,0.36,0,"2","SKAP1"
"VAV31",0,0.551827066041932,0.236,0.087,0,"2","VAV3"
"PXN",0,0.55170981976907,0.257,0.113,0,"2","PXN"
"RRBP11",0,0.547942403105915,0.251,0.109,0,"2","RRBP1"
"PTPN71",0,0.547352706071345,0.306,0.17,0,"2","PTPN7"
"PTPN18",0,0.545754190075384,0.29,0.146,0,"2","PTPN18"
"SELPLG1",0,0.543680871742186,0.367,0.23,0,"2","SELPLG"
"FKBP11",0,0.543194569904977,0.325,0.198,0,"2","FKBP11"
"BTN3A21",0,0.542966117044803,0.455,0.329,0,"2","BTN3A2"
"RAB11FIP12",0,0.5417692221742,0.306,0.147,0,"2","RAB11FIP1"
"RIN31",0,0.541048322358342,0.247,0.103,0,"2","RIN3"
"H3F3B1",0,0.539162645148064,0.982,0.945,0,"2","H3F3B"
"NFATC2",0,0.537610237869635,0.239,0.115,0,"2","NFATC2"
"SH3GLB1",0,0.534996889281458,0.39,0.259,0,"2","SH3GLB1"
"BHLHE401",0,0.533754861313908,0.24,0.101,0,"2","BHLHE40"
"SIPA11",0,0.533480760618504,0.296,0.165,0,"2","SIPA1"
"SLFN12L",0,0.533348136819942,0.279,0.149,0,"2","SLFN12L"
"VASP1",0,0.53302822382217,0.374,0.231,0,"2","VASP"
"DNAJB6",0,0.532394773261001,0.441,0.31,0,"2","DNAJB6"
"STK261",0,0.531892835246537,0.26,0.134,0,"2","STK26"
"BANF1",0,0.531138278750408,0.365,0.241,0,"2","BANF1"
"GTF3C1",0,0.529601299945865,0.22,0.094,0,"2","GTF3C1"
"POLR2G1",0,0.529231332159678,0.321,0.189,0,"2","POLR2G"
"GUK1",0,0.528467697836001,0.669,0.542,0,"2","GUK1"
"SYTL1",0,0.527672068260195,0.364,0.244,0,"2","SYTL1"
"NR4A22",0,0.526216087817777,0.357,0.225,0,"2","NR4A2"
"SASH31",0,0.523624243566745,0.264,0.128,0,"2","SASH3"
"RAB27A1",0,0.523588395992532,0.296,0.151,0,"2","RAB27A"
"MAP1LC3B",0,0.521976724418329,0.511,0.383,0,"2","MAP1LC3B"
"COX8A1",0,0.521870325635002,0.633,0.521,0,"2","COX8A"
"PRKACB1",0,0.51896769154451,0.37,0.258,0,"2","PRKACB"
"GCHFR2",0,0.517532050296853,0.218,0.119,0,"2","GCHFR"
"INPP5D1",0,0.514943105253901,0.313,0.184,0,"2","INPP5D"
"TRAPPC11",0,0.514770712248923,0.507,0.391,0,"2","TRAPPC1"
"JAZF1",0,0.514268996077136,0.206,0.077,0,"2","JAZF1"
"NCOA11",0,0.513521247766679,0.265,0.134,0,"2","NCOA1"
"TUBB4B",0,0.513212836753118,0.389,0.259,0,"2","TUBB4B"
"GAB3",0,0.512590103592994,0.211,0.085,0,"2","GAB3"
"ADD1",0,0.511621407403505,0.368,0.248,0,"2","ADD1"
"TMED9",0,0.509694468384545,0.363,0.239,0,"2","TMED9"
"LASP1",0,0.508144371030664,0.24,0.108,0,"2","LASP1"
"EBP",0,0.507742199940649,0.257,0.138,0,"2","EBP"
"PPP2R5C1",0,0.506735087038657,0.741,0.593,0,"2","PPP2R5C"
"PDE4D",0,0.505792965023566,0.254,0.142,0,"2","PDE4D"
"IDI1",0,0.505769363914559,0.344,0.216,0,"2","IDI1"
"NCL1",0,0.505556625493704,0.841,0.763,0,"2","NCL"
"STX8",0,0.505109636649782,0.278,0.156,0,"2","STX8"
"SCLT11",0,0.502467285696824,0.218,0.089,0,"2","SCLT1"
"ACTR31",0,0.501278674516814,0.59,0.487,0,"2","ACTR3"
"RBM8A",0,0.499966111135692,0.515,0.407,0,"2","RBM8A"
"SYTL2",0,0.499796585216392,0.212,0.091,0,"2","SYTL2"
"ACAA2",0,0.499744339646375,0.227,0.107,0,"2","ACAA2"
"EMP3",0,0.499671548930453,0.812,0.705,0,"2","EMP3"
"G6PD",0,0.49831482627243,0.2,0.072,0,"2","G6PD"
"CASP8",0,0.498147189286183,0.411,0.29,0,"2","CASP8"
"CORO1A1",0,0.495597831592296,0.786,0.714,0,"2","CORO1A"
"DNAJC8",0,0.494092579787924,0.515,0.41,0,"2","DNAJC8"
"RAB29",0,0.4940385367782,0.312,0.19,0,"2","RAB29"
"SPCS2",0,0.493180787965152,0.514,0.407,0,"2","SPCS2"
"IVNS1ABP",0,0.492584717575466,0.268,0.155,0,"2","IVNS1ABP"
"BUD311",0,0.488355264840145,0.365,0.249,0,"2","BUD31"
"RHOA1",0,0.488346937426948,0.685,0.57,0,"2","RHOA"
"ITCH",0,0.488161844708264,0.25,0.13,0,"2","ITCH"
"PRKAR1A",0,0.487590776069947,0.363,0.241,0,"2","PRKAR1A"
"WDR83OS1",0,0.487237105351361,0.498,0.38,0,"2","WDR83OS"
"TCEB22",0,0.486109313742844,0.727,0.631,0,"2","TCEB2"
"GNG51",0,0.485650425670128,0.478,0.353,0,"2","GNG5"
"ARHGEF3",0,0.48554135489199,0.274,0.165,0,"2","ARHGEF3"
"TIGIT2",0,0.484219261724163,0.211,0.084,0,"2","TIGIT"
"CD471",0,0.48355257270159,0.504,0.406,0,"2","CD47"
"FMNL11",0,0.483250897888997,0.437,0.311,0,"2","FMNL1"
"BRD2",0,0.483013936340353,0.436,0.324,0,"2","BRD2"
"CCDC85B",0,0.482574323452866,0.494,0.392,0,"2","CCDC85B"
"RAB8A",0,0.481651273376513,0.337,0.214,0,"2","RAB8A"
"LMAN2",0,0.48000969143708,0.381,0.268,0,"2","LMAN2"
"DCTN31",0,0.473970204310203,0.375,0.261,0,"2","DCTN3"
"SELT",0,0.473335381161494,0.357,0.245,0,"2","SELT"
