"Natural killer (NK) cell"	"CD4+ T cell"	"Monocyte:CD16+"	"Monocyte:CD16-"	"Naive CD4+ T cell"	"Natural killer T (NKT) cell"	"Neutrophil"	"Megakaryocyte"	"B cell"	"Dendritic cell"	"Regulatory T (Treg) cell"	"Naive CD8+ T cell"	"Plasmacytoid dendritic cell"	"Plasma cell"	"Exhausted CD8+ T cell"	"MKI67+ progenitor cell"	"Endothelial cell"	"Macrophages"	"Mast cell"	"keratinocyte"	"Basal cell"	"Myofibroblast"	"Fibroblast"
"LYPD3"	0.00596447821860917	0.0167918692001768	0.00262029537875179	0.00415391342369917	0.0147628444054666	0.00764745244240512	0.00324617836274568	0.0630407911001236	0.00416277291648968	0.0631270903010033	0.0152403282532239	0.027177033492823	0.00899280575539568	0	0.0160642570281124	0.206378986866792	0.363709032773781	0.311475409836066	0.0842105263157895	1.53954530899776	16.8959020254357	0.289748953974895	0.300666666666667
"APOE"	0.00141380224441106	0.00110472823685373	0.000952834683182468	0.00459116746829908	0.000877000657750493	0.00114711786636077	0.00177064274331582	0.0519159456118665	0.00118936369042562	0.0677257525083612	0.000586166471277843	0.000956937799043062	0.0107913669064748	0	0	0.74108818011257	1.20223820943245	2.30054644808743	0.0736842105263158	0.397374319564521	14.2341026848799	5.33995815899582	16.1766666666667
"HSPA1A"	0.129274542723337	0.0714390926498748	0.396855645545498	0.39884856434922	0.0199517649638237	0.114807379791607	0.218084164551732	5.77544293366296	0.0705122759323762	2.60158862876254	0.12778429073857	0.0122488038277512	0.116906474820144	0.134615384615385	0.0281124497991968	5.29831144465291	105.420463629097	75.6803278688525	12.9578947368421	4.95389048991354	48.2892133772963	98.0010460251046	80.0453333333333
"MTRNR2L12"	0.200450649465406	0.165561938429813	0.361124344926155	0.304693193412039	0.0794416429145655	0.174553101997897	0.213893643392551	4.68562010712814	0.220457055475321	2.69272575250836	0.130128956623681	0.133014354066986	0.277877697841727	0.246153846153846	0.140562248995984	6.14446529080675	77.0791366906475	52.3224043715847	5.04210526315789	22.7989113032341	44.1658031088083	75.7175732217573	93.2726666666667
"CALML5"	4.41813201378457e-05	0	0	7.28756740999854e-05	0	0	5.90214247771941e-05	0.217964565306963	0	0.364548494983278	0	0	0	0	0	0.075046904315197	0.499600319744205	0.601092896174863	0.0105263157894737	25.6074287544028	12.8219500706547	0.377615062761506	0.131333333333333
"TACSTD2"	0.000839445082619069	0	0.000476417341591234	0.0024777729193995	0	0.000812541822005544	0.00330519978752287	0.137618459002884	0.000424772746580579	0.379180602006689	0.00117233294255569	0	0	0	0	0.24390243902439	0.948041566746603	0.442622950819672	0.0526315789473684	25.7387127761768	13.271785209609	0.359832635983264	0.170666666666667
"HSPA1B"	0.0233277370327825	0.0180438945352777	0.0967127203430205	0.0513044745663897	0.00584667105166996	0.0251409999044068	0.0352357905919849	2.20725175113309	0.0308385014017501	0.677675585284281	0.0269636576787808	0.00382775119617225	0.0305755395683453	0.0346153846153846	0.0200803212851406	1.76172607879925	41.2581934452438	22.5355191256831	4.54736842105263	2.0080051232789	21.1088082901554	36.7468619246862	35.4073333333333
"AQP3"	0.0674648758504904	0.505376344086022	0.00547879942829919	0.00422678909779915	0.173865380399035	0.150415830226556	0.0167030632119459	0.177585496497734	0.0548806388582109	0.0472408026755853	0.264947245017585	0.143349282296651	0.0998201438848921	1.46153846153846	0.381526104417671	0.906191369606004	0.261390887290168	0.215846994535519	0.0736842105263158	0.800512327889849	13.5930287329251	0.311715481171548	0.196666666666667
"SBSN"	0.000397631881240611	0	0	0.000655881066899869	0	0	5.90214247771941e-05	0.543881334981459	0	0.989130434782609	0.000586166471277843	0	0	0	0	0.159474671669794	0.729016786570743	1.08469945355191	0.0631578947368421	107.968940121678	29.0146019783325	0.777196652719665	0.228666666666667
"DSC3"	0	0	0	0	0	0	0.000118042849554388	0.0135970333745365	0	0.00710702341137124	0	0	0	0	0	0.470919324577861	0.147881694644285	0.0901639344262295	0.0105263157894737	0.315081652257445	8.70937352802638	0.171548117154812	0.124
"ATF3"	0.109216223380755	0.023272941523052	0.412101000476417	0.64837487246757	0.00306950230212673	0.0968836631297199	0.139762733872396	0.173877214668315	0.060827457310339	1.0685618729097	0.0128956623681125	0.0045933014354067	0.290467625899281	0.0615384615384615	0.0160642570281124	0.791744840525328	7.99680255795364	3.30874316939891	0.442105263157895	7.40954210694845	13.0942063118229	11.2311715481172	5.492
"SERPINB5"	0	0	0	7.28756740999854e-05	0	0	0	0.0140090646889164	0	0.00919732441471572	0	0	0	0	0	0.287054409005629	0.151878497202238	0.109289617486339	0	0.239193083573487	8.44229863400848	0.228033472803347	0.112666666666667
"PERP"	0.0191305116196872	0.0578877596111357	0.000714626012386851	0.00167614050429966	0.0034349192428561	0.0532931842080107	0.00430856400873517	0.131437989287186	0.0111290459604112	0.23494983277592	0.0363423212192263	0.00344497607655502	0.00719424460431655	0.553846153846154	0.0481927710843374	0.553470919324578	0.254196642685851	0.510928961748634	0.0105263157894737	12.6074287544028	6.67404616109279	0.226987447698745	0.0726666666666667
"RPL17"	1.18609172042061	2.19303284725291	1.13506431634111	1.20674828742166	1.98099831908207	1.62355415352261	0.62999468807177	3.36588380716934	2.15172882507858	3.65886287625418	1.45193434935522	2.35942583732057	2.44424460431655	2.13461538461538	1.79919678714859	5.75984990619137	27.5051958433253	8.30601092896175	1.89473684210526	1.89048991354467	41.9415920866698	14.3859832635983	14.8566666666667
"JUP"	0.0359635945922064	0.00147297098247165	0.353025250119104	0.178326774522664	0.00109625082218812	0.020887104483319	0.0446201971315588	0.0428512566955089	0.0973579135162688	0.198578595317726	0.00234466588511137	0.0015311004784689	0.0719424460431655	0.0461538461538462	0.00401606425702811	0.405253283302064	0.627498001598721	0.265027322404372	0.105263157894737	1.67851424911944	8.98210080075365	0.298117154811715	0.354
"FXYD3"	0	0	0	7.28756740999854e-05	0	0	0	0.026782035434693	0	0.020066889632107	0	0	0	0	0	0.360225140712946	0.135891286970424	0.144808743169399	0.0105263157894737	0.310598783221262	7.05605275553462	0.310669456066946	0.108
"RNF144B"	0.104577184766281	0.00876417734570629	0.903763696998571	0.386532575426323	0.0119125922677775	0.0594111461619348	0.191996694800212	0.0712814173877215	0.0827457310338969	0.525501672240803	0.00703399765533412	0.0133971291866029	0.322841726618705	0.0576923076923077	0.0120481927710843	0.166979362101313	0.652278177458034	3.16939890710383	0.0210526315789474	0.121998078770413	14.0367404616109	0.343096234309623	0.159333333333333
"LARP1B"	0.0778033047627463	0.0773309765797614	0.105288232491663	0.115362192100277	0.0472849521303808	0.0790077430455979	0.0613232603435047	2.45117428924598	0.0838501401750064	0.739966555183946	0.0814771395076202	0.055311004784689	0.215827338129496	0.792307692307692	0.0441767068273092	2.40525328330206	50.6027178257394	29.6311475409836	3.22105263157895	0.342939481268012	24.251059821008	46.6548117154812	58.7146666666667
"MT1E"	0.0376424847574446	0.0384445426425099	0.0707479752262982	0.0353447019384929	0.0146897610173208	0.095593155530064	0.0171752346101635	0.728471363823651	0.0213235918783451	0.130434782608696	0.0463071512309496	0.0189473684210526	0.00989208633093525	0.0346153846153846	0.0441767068273092	1.65290806754221	1.41087130295763	0.85792349726776	0.578947368421053	0.593659942363112	4.9868111163448	18.2489539748954	3.058
"RND3"	0	0	0	0	0	0	0	0.0234857849196539	0	0.0309364548494983	0	0	0	0	0	0.467166979362101	0.414868105515588	0.202185792349727	0.0210526315789474	2.98559077809798	9.5082430522845	1.72175732217573	3.734
"DEGS1"	0.160599098701069	0.221092944468994	0.25869461648404	0.268692610406646	0.118760505737046	0.183108689417838	0.123236734934781	0.196950968273589	0.260385693653895	0.797658862876254	0.199296600234467	0.123636363636364	0.294064748201439	0.211538461538462	0.253012048192771	0.874296435272045	0.839328537170264	0.953551912568306	0.4	0.161383285302594	10.7772020725389	0.998953974895398	0.922666666666667
"DSG1"	0	0	0	0	0	0	5.90214247771941e-05	0.0123609394313968	0	0.00292642140468227	0	0	0	0	0	0.129455909943715	0.139888089528377	0.0601092896174863	0.0421052631578947	0.249759846301633	6.84314649081488	0.106694560669456	0.0866666666666667
"ATP5MC2"	0.000220906600689229	0	0	0.00174901617839965	0	0	0.000649235672549135	0.593737124021426	0	0.697324414715719	0	0	0	0	0	0.74296435272045	5.46602717825739	3.41530054644809	1.05263157894737	0.353826448927313	7.14931700423928	4.1673640167364	3.018
"PARD3"	0.000176725280551383	0	0.000238208670795617	0.000218627022299956	0.000438500328875247	4.7796577765032e-05	5.90214247771941e-05	0.0465595385249279	0.000509727295896695	0.00459866220735786	0	0.000574162679425837	0.00359712230215827	0	0	0.660412757973734	1.92326139088729	0.0983606557377049	0.0842105263157895	0.304194684598143	8.86151672162035	2.88807531380753	2.624
"S100A16"	4.41813201378457e-05	0	0	0.000145751348199971	0	0	5.90214247771941e-05	0.0325504738360115	0	0.0472408026755853	0	0	0	0	0	0.305816135084428	2.32294164668265	0.202185792349727	0	1.13896894012168	7.01036269430052	0.182008368200837	0.727333333333333
"TMEM45A"	0.000839445082619069	0.000147297098247165	0.00119104335397808	0.000874508089199825	0.000219250164437623	0.000525762355415352	0.000531192822994747	0.0276060980634528	0.000339818197264464	0.0388795986622074	0	0.000191387559808612	0.00269784172661871	0.0153846153846154	0	0.118198874296435	0.184652278177458	0.174863387978142	0.0210526315789474	2.18956131924432	6.47103155911446	0.176778242677824	0.485333333333333
"NRARP"	0.00428558805337103	0.00243040212107821	0.0226298237255836	0.00583005392799883	0.000877000657750493	0.00219864257719147	0.00135749276987546	0.023073753605274	0.00764590943845043	0.12123745819398	0.00175849941383353	0.00076555023923445	0.00359712230215827	0.00384615384615385	0	0.401500938086304	1.21822541966427	0.653005464480874	0.0631578947368421	0.411463336535383	7.76024493641074	1.40062761506276	0.106666666666667
"MYBPC1"	4.41813201378457e-05	0	0	0.000437254044599913	0	0	0.000354128548663165	0.173465183353935	0	0.0380434782608696	0.000586166471277843	0	0	0	0	0.478424015009381	5.19024780175859	1.86885245901639	1.61052631578947	0.0416266410502722	7.32925105982101	3.0407949790795	2.82266666666667
"KLF5"	0.0056993902977821	0.0140668728826042	0.00404954740352549	0.0106398484185979	0.00796608930790031	0.00520982697638849	0.00814495661925279	0.0704573547589617	0.00781581853708266	0.0610367892976589	0.00586166471277843	0.00593301435406699	0.0107913669064748	0	0.00401606425702811	0.429643527204503	0.634692246203038	0.14207650273224	0.0315789473684211	2.84950368235671	7.81017428167687	0.705020920502092	1.02466666666667
"CD9"	0.0227091985508527	0.00729120636323464	0.0331110052405908	0.136277510566973	0.00811225608419206	0.0229901539049804	0.0233724842117689	0.433456942727647	0.0599779118171778	0.337792642140468	0.00703399765533412	0.0451674641148325	0.045863309352518	0.130769230769231	0.00401606425702811	0.621013133208255	12.9328537170264	2.16666666666667	0.726315789473684	0.762407941082293	8.31512011304757	4.22803347280335	8.81666666666667
"CLDN1"	0.000530175841654149	0.000736485491235823	0	0	0.00460425345319009	0.000525762355415352	5.90214247771941e-05	0.0164812525751957	0.000509727295896695	0.0326086956521739	0.000586166471277843	0.00267942583732057	0	0	0.00401606425702811	0.112570356472795	0.0919264588329337	0.202185792349727	0.0210526315789474	3.19500480307397	7.04333490343853	0.133891213389121	0.117333333333333
"IL7R"	1.95184236104975	9.40676093680955	0.0619342544068604	0.0659524850604868	4.87232332090916	4.32234012044738	0.360502862539102	2.59002884219201	1.21077223685328	0.984531772575251	2.3305978898007	5.26468899521531	1.07374100719424	1.23461538461538	7.6144578313253	1.50281425891182	0.0375699440447642	1.22950819672131	0.0210526315789474	0.048030739673391	0.0367404616109279	0.0198744769874477	0.0113333333333333
"TRAC"	0.78815056993903	2.75313006333775	0.0266793711291091	0.0325754263226935	1.64079514726303	1.86626517541344	0.152865490172933	0.795220436753193	0.513210432418656	0.316889632107023	2.49296600234467	1.91157894736842	0.358812949640288	0.488461538461538	2.69879518072289	3.42401500938086	0.00959232613908873	0.046448087431694	0	0.0441882804995197	0.0211964201601507	0.00627615062761506	0.000666666666666667
"IL32"	2.97764425201025	6.18095448519664	0.0655073844687947	0.0690861390467862	1.82679237009428	5.68162699550712	0.35991264829133	3.56324680675731	1.06193186645145	1.1571906354515	6.08089097303634	2.73837320574163	0.789568345323741	1.06538461538462	5.48192771084337	10.812382739212	1.72981614708233	0.273224043715847	0	0.237592058917707	0.113989637305699	0.117154811715481	0.402666666666667
"LDHB"	0.974551559600601	3.01082633672117	0.312291567413054	0.566025360734587	2.54849082803479	1.29356658063283	0.359440476893112	1.03461063040791	0.975787953444907	1.95192307692308	2.30187573270809	3.07062200956938	2.75359712230216	2.39230769230769	2.95180722891566	4.90994371482176	0.909672262190248	0.420765027322404	0.484210526315789	0.0416266410502722	0.485162505887895	2.22175732217573	1.31
"TRBC2"	1.30264204294424	3.0246722639564	0.0433539780848023	0.0456930476606909	2.31440473580355	2.31454927827168	0.189163666410907	0.899876390605686	1.03916404723473	0.362458193979933	3.07092614302462	2.67215311004785	0.538669064748201	1.01538461538462	2.9718875502008	4.0750469043152	0.0151878497202238	0.0710382513661202	0	0.0611591418507845	0.0131888836552049	0.00523012552301255	0.000666666666666667
"ITGB1"	1.28050720155518	2.36993666224775	1.83944735588375	0.931569742020114	0.186289556383834	1.63454736640857	0.550020657498672	1.38772146683148	1.02047404638518	1.49289297658863	1.68112543962485	0.145454545454545	0.947841726618705	3.55769230769231	1.4859437751004	3.62851782363978	2.98960831334932	1.43169398907104	0.484210526315789	0.40217739353186	1.36881771078662	2.78870292887029	2.11733333333333
"RCAN3"	0.305072015551825	1.14582412726469	0.0636017151024297	0.128188310741874	1.14982094569904	0.401204473759679	0.115918078262409	0.433044911413267	0.390875881403449	0.417224080267559	1.06565064478312	1.32784688995215	0.41726618705036	0.338461538461538	1.01606425702811	0.553470919324578	0.106314948041567	0.109289617486339	0.0210526315789474	0.0345821325648415	0.372585963259538	0.111924686192469	0.161333333333333
"CD3D"	1.17946452239993	2.91898659596406	0.0533587422582182	0.0495554583879901	2.19907914930936	2.92505496606443	0.211237679277578	1.34857849196539	0.602497663749894	0.37123745819398	2.57854630715123	2.87674641148325	0.491007194244604	0.642307692307692	2.91164658634538	4.25140712945591	0.0135891286970424	0.046448087431694	0	0.0393852065321806	0.0169571361281206	0.00941422594142259	0.008
"TNFAIP3"	1.23809313422285	2.46214464575048	0.547165316817532	1.43608803381431	0.547321493824454	1.88036516585412	0.563713628046981	0.716110424392254	0.482796703763487	1.28511705685619	0.879249706916764	0.82622009569378	0.83273381294964	0.680769230769231	1.87550200803213	2.13696060037523	11.3069544364508	5.80874316939891	0.936842105263158	2.51488952929875	9.43853038153556	2.95083682008368	1.526
"CD3E"	1.1563135106477	2.52577699219325	0.033587422582182	0.0406646261477919	1.97544398158299	2.32085842653666	0.156937968482559	0.984342810053564	0.526803160309235	0.311036789297659	1.99882766705744	2.61818181818182	0.509892086330935	0.565384615384615	2.44176706827309	2.57786116322702	0.00959232613908873	0.0218579234972678	0	0.0134486071085495	0.00894959962317475	0.00836820083682008	0.00466666666666667
"CD2"	1.02549262171954	1.77809692149065	0.0238208670795617	0.0393528640139921	0.895417671563254	1.57776503202371	0.134037655669008	1.03708281829419	0.345170333871379	0.731605351170569	1.31946072684642	0.931483253588517	0.310251798561151	0.257692307692308	1.82329317269076	2.19512195121951	0.00639488409272582	0.0819672131147541	0	0.0204931155939801	0.0150730098916627	0.00836820083682008	0.008
"NOSIP"	0.489308120526641	1.42259537487112	0.309671272034302	0.284943885730943	1.30497697873273	0.629098556543351	0.193000059021425	0.530696332921302	0.379322062696457	0.625836120401338	0.492966002344666	1.49397129186603	0.465827338129496	0.488461538461538	1.16867469879518	1.42401500938086	0.862509992006395	0.382513661202186	0.115789473684211	1.61863592699328	0.741874705605276	0.392259414225941	0.482
"CD3G"	0.976362993726253	2.29945500073649	0.0252501191043354	0.0224457076227955	1.885770664328	2.34963196635121	0.135808298412324	0.996703749484961	0.488233794919718	0.26128762541806	2.0767878077374	2.18047846889952	0.366906474820144	0.465384615384615	2.27710843373494	2.94183864915572	0.00559552358113509	0.0109289617486339	0	0.0102465577969901	0.0108337258596326	0.00313807531380753	0.00866666666666667
"TCF7"	0.591190244764514	1.44078656650464	0.0552644116245831	0.05013846378079	1.78111525250311	0.785058789790651	0.0939030868205158	0.65224557066337	0.454251975193272	0.308110367892977	0.88042203985932	1.80114832535885	0.367805755395683	0.530769230769231	1.46586345381526	0.979362101313321	0.199840127897682	0.114754098360656	0.0210526315789474	0.0240153698366955	0.204427696655676	0.171548117154812	0.158666666666667
"GPR183"	0.233763364849342	0.917071733686846	0.062172463077656	0.489651654277802	0.427318570488928	0.300353694675461	0.1022251077141	0.481664606510095	0.726956078498004	4.25334448160535	0.465416178194607	0.0884210526315789	3.6681654676259	0.453846153846154	0.734939759036145	0.855534709193246	0.0415667466027178	15.8524590163934	0.294736842105263	0.0589177073326929	0.0607630711257654	0.106694560669456	0.05
"ZFP36L2"	3.27785632234691	5.41022241861835	2.58265840876608	3.69122576883836	2.28378279617043	4.44173597170443	1.74213539514844	3.02843016069221	2.51117152323507	4.02048494983278	2.4126611957796	2.81722488038278	4.16726618705036	2.29230769230769	4.2570281124498	3.66791744840525	10.2342126298961	2.45355191256831	1.06315789473684	0.472942683317323	11.485633537447	2.86401673640167	10.5286666666667
"RPSA"	6.6546788018026	13.6255707762557	6.0867079561696	4.74238449205655	10.8427245487101	8.62809482841029	2.69716106946822	6.11825298722703	12.7866791266672	19.2621237458194	8.89273153575616	14.4773205741627	15.7185251798561	13.5846153846154	11.5341365461847	22.328330206379	13.0695443645084	5.34972677595628	1.74736842105263	1.58917707332693	23.3810645313236	8.34518828451883	7.69866666666667
"GSTK1"	0.881682424670849	1.76572396523788	1.7989518818485	1.22008453578196	0.821164949207045	1.06973520695918	0.583249719648232	0.721466831479192	0.823464446521111	1.94481605351171	1.38159437280188	0.768995215311005	1.10611510791367	1.27307692307692	1.66666666666667	2.1031894934334	1.41167066346922	0.650273224043716	0.0947368421052632	0.0858149215497919	1.09844559585492	0.792887029288703	0.668
