Mixture	Dendritic cell	Natural killer (NK) cell	CD4+ T cell	B cell	Monocyte:CD16-	Natural killer T (NKT) cell	Naive CD4+ T cell	Monocyte:CD16+	Neutrophil	Naive CD8+ T cell	Regulatory T (Treg) cell	Plasma cell	Megakaryocyte	Plasmacytoid dendritic cell	MKI67+ progenitor cell	Exhausted CD8+ T cell	Macrophages	Endothelial cell	Mast cell	Fibroblast	keratinocyte	Basal cell	Myofibroblast	P-value	Correlation	RMSE
GSM3427984	0.0150944603635216	0.167079643779111	0	0	0.234318476941452	0	0.11098598177905	0	0	0	0.308833791740896	0.00580755889785614	0	0	0.00423134689170258	0	0.00382247196413502	0.00174060452340533	0.00243606008295384	0.0960672109638627	0.00311948321881585	0.0464629088532385	0	0.01	0.166586745951559	1.06227062866731
GSM3427985	0.00869850900110901	0.130255621315158	0	0	0.190937503786295	0	0.123925356367744	0	0	0	0.173985645303598	0.00589554699883662	0	0	0	0.194053522005118	0	0.00384903663987158	0	0.0193065723187495	0.0229109488100683	0.126181737453451	0	0.002	0.311112015986635	1.01574393280281
GSM3427986	0.00208294857549987	0.156775283403587	0	0	0.189238499225541	0	0.021551121072441	0	0	0	0.115375725053191	0.010033455101371	0	0.00503985807945128	0.0135579797260008	0.360802756791303	0.0252591369653168	0.0142262115033952	0	0.0493681531765262	0.00330548976735804	0.028846668839856	0.00453671271916012	0.00600000000000001	0.189132661705541	1.05509398278642
GSM3427987	0.0108770686900172	0.149969834645129	0	0	0.130742496430316	0	0.150062004890668	0	0	0	0.229892660796344	0	0	0	0	0.153201296129196	0.000564130374827509	0.00205900710484863	0	0.0295636916648431	0.0143758847267383	0.128691924547073	0	0.001	0.342352090085797	0.993448324266253
GSM3427988	0.00951017001077095	0.148505549693222	0	0	0.154022511847816	0	0.155948767111364	0	0	0	0.259035955545229	0	0	0	0	0.114342283789018	0.00159061411792092	0	0	0.0507416136424985	0.0105164251744816	0.095786109067679	0	0.002	0.263810407037823	1.02862355788236
GSM3427989	0.00576197052512928	0.145226701095004	0	0.00228845443986427	0.14222499531027	0	0.16657607938338	0	0	0	0.220130422738807	0.000975067983852896	0	0	0	0.141647488689315	0	0.000112305849731652	0	0.0273470656571543	0.01194230037048	0.135767147957013	0	0.002	0.297051170554633	1.02573361652001
GSM3427990	0	0.25779050457861	0	0	0.186257439552679	0	0.0226485173163432	0	0	0	0.274133254266166	0.00800002602187881	0	0	0.0219024684990416	0.0639560020670794	0.0337168399701492	0.0111346373718357	0	0.0898144547774216	0	0.0306458555787957	0	0.011	0.163483404588135	1.05247230902925
GSM3427991	0.0109586436781858	0.146073686918639	0	0	0.137273066236714	0	0.140707914365719	0	0	0	0.238947759204856	0.00323503592531485	0	0	0	0.140043619503112	0	0	0	0.00865908403820034	0.0248605434604903	0.149240646668768	0	0.001	0.357945807221169	0.99244016316052
GSM3427992	0.00381944288303838	0.270243484722305	0	0	0.111540218069235	0	0.0265748016274508	0	0	0	0.243085788794728	0.00453562777337623	0	0	0.0140083384237314	0.105273362178922	0.0353066643994161	0.0124948546416066	0	0.15174191886202	0.0026488980667127	0.0187265995574573	0	0.02	0.14740837600091	1.05951601962049
GSM3427993	0.00697354678524419	0.126955902008549	0	0	0.208266969776059	0	0.1576032776899	0	0	0	0.197862732262485	0.00652262487548746	0	0	0.00808891623189824	0.126532510279833	0	0	0	0.0100993595446318	0.0178837447303137	0.1332104158156	0	0.002	0.307475905969164	1.02026855454659
GSM3427994	0.00185636537009195	0.2088415367016	0	0	0.220292378342535	0	0.0820629301140499	0	0	0	0.254585798329271	0.0185042812628613	0	0.00290404006491618	0.0260307520255082	0.0597633403711662	0.023603059875175	0.0113511757337965	0	0.0416498895083213	0.00274839011679498	0.0387071678225637	0.00709889436135005	0.00700000000000001	0.188426997706658	1.04762690869283
GSM3427995	0.0175652142669064	0.0840544121454446	0	0.0148485417777462	0	0	0.133437829471934	0	0.0995589631025007	0	0.170985751226124	0.00193902632339451	0	0	0	0.275149026015885	0	0	0	0.0333831270712348	0.0179838822423453	0.151094226356484	0	0	0.400816886527825	0.965249167809639
GSM3427996	0.00763623225973495	0.186353442818123	0	0	0.170788418633806	0	0.160961720559608	0	0	0	0.287089778853379	0	0	0	0	0	0	0	0	0.151682083076129	0.00480857908022985	0.0306797447189903	0	0.023	0.143454644156048	1.06772438320343
GSM3427997	0.00402077441219363	0.0922940368695443	0	0	0.208291921564344	0	0.131511664463941	0	0	0	0.154743762917122	0.00948458639201352	0	0	0.0145582260606174	0.253272197783276	0	0.00566936809080507	0	0.0154899065001974	0.0165400011439918	0.0922864300696924	0.00183712373226119	0.003	0.223593151165106	1.05950283707664
GSM3427998	0.0114897611391556	0.154535977791311	0	0	0.0842872192461505	0	0.160472496457287	0	0	0	0.245393591065727	0	0	0	0	0.131639807357666	0	0	0	0.0366349902112242	0.0110422730152791	0.1645038837162	0	0	0.409454768946271	0.960224065448043
GSM3427999	0.00553028531857659	0.237358659800985	0	0	0.198759293601348	0	0.125279282911999	0	0	0	0.24387351685946	0.00410415720243227	0	0	0.0256912349628889	0.011667619700759	0.0133291304011326	0.0101924575554571	0	0.0871461121728019	0.00305202635727222	0.034016223154888	0	0.013	0.155159793237977	1.06168409006916
GSM3428000	0.0153326910854257	0.196744134284322	0	0	0	0	0.131920739177503	0	0	0	0.337673110521888	0	0	0	0	0.120840505073314	0	0	0	0.0231447755868223	0.0205809048590415	0.153763139411683	0	0	0.374023724933864	0.979562906204144
GSM3428001	0.00393264973912157	0.155037271678056	0	0	0.179064953339425	0	0.127951824636671	0	0	0	0.254840591157483	0.00408966535917144	0	0	0.0013933582682875	0.130108080770709	0.00371681004390913	0	0	0.06635174725566	0.00628160301076463	0.0672314447407422	0	0.004	0.198412153595349	1.05400846404239
GSM3428002	0.0154868838232355	0.116342429600107	0	0.0158665693191855	0	0.0312148435835664	0.125448369428352	0	0.165539480379076	0	0.252762226649296	0	0	0	0	0.0544919980275291	0	0	0	0.0413239850631194	0.0221539778476886	0.159369236278845	0	0	0.454748383284185	0.91903620914598
GSM3428003	0.000401225913589441	0.198316252211025	0	0	0.229002151782766	0	0.0858270037877982	0	0	0	0.266486550881159	0	0	0	0	0	0.0150700773367792	0	0	0.14679792665906	0.00313766603495227	0.0549611453928705	0	0.01	0.171992052636145	1.05471228655564
GSM1624280	0.00376873521779644	0.155680927793552	0	0	0.231036392177801	0	0.159261711518305	0	0	0	0.216982394343917	0.0191419643617186	0	0	0.00627457115807874	0.0733311861650436	0.00205512090617578	0	0	0.0252207276482199	0.0191508336539678	0.0790030833850279	0.00909235167039685	0.00800000000000001	0.181292880882607	1.07029525539079
GSM1624281	0.0120679013737457	0.15540371228249	0	0.00447532881732893	0.253877346888545	0	0.0963813924291064	0	0	0	0.254049742620769	0.00999940485089816	0	0	0	0.0104366103344249	0	0.0151189499856476	0	0.145978267129719	0.00161931849342467	0.0405920247938998	0	0.00700000000000001	0.187248259568276	1.0498452810387
GSM1624282	0.00422881664302023	0.115371461782483	0	0	0.298827052033871	0	0.0983996036241703	0	0	0	0.180661519520155	0.00459260332161059	0	0	0	0.14831121765506	0.00211058425781163	0	0	0.0255789018268347	0.017878560905119	0.104039678429864	0	0.002	0.267326054153141	1.0320215996458
GSM1624283	0.00158269169895803	0.162417242879971	0	0	0.247610740560692	0	0.166156469511981	0	0	0	0.250004158854403	0.00868738617943135	0	0	0.0146085171450751	0	0.000380203416068014	0	0	0.10179687827087	0.00329434793042123	0.0434613635521296	0	0.00800000000000001	0.180789198975944	1.05296896635878
GSM1624284	0.00621817437263604	0.143254659018356	0	0	0.283103713129512	0	0.0439203207208944	0.00985378644412719	0	0	0.233824516849657	0.0108531833698568	0	0	0	0.122045717544924	0.00526768274752957	0	0	0.0184457000915414	0.0106031347016228	0.106747493848177	0.00586191716116659	0.003	0.244203002034623	1.04390368324341
GSM1624285	0.00415948724052402	0.188594753300441	0	0	0.23542203849328	0	0.152707094249229	0	0	0	0.24602773953949	0.00351561151047717	0	0	0	0	0.00654252142181217	0.00141056190392103	0	0.120964529016882	0.00214661544846845	0.0385090478754746	0	0.00900000000000001	0.17666787020433	1.05212484241318
GSM1624286	0.0103352521772957	0.184178453218542	0	0	0.253136846346085	0	0.111794184551671	0.00162965513116678	0	0	0.190471142089584	0.00294813463612722	0	0	0	0.0778370952849975	0	0	0	0.0455340396370511	0.0155321101764782	0.106603086751	0	0.003	0.239377178903285	1.04643711212658
GSM1624287	0.0117816836919486	0.157954118810012	0	0	0.267004852875607	0	0.0685270512163391	0	0	0	0.277391001411873	0.00089946341760684	0	0	0	0	0	0	0	0.169285230652045	0.00188169937528209	0.0452748985492858	0	0.012	0.156919153580468	1.06460423617307
GSM1624288	0.00182983087136944	0.161182083016027	0	0	0.222085214129163	0	0.146637841320245	0.00311184782761242	0	0	0.215513585097638	0.00616688571893703	0	0	0	0.119608848545929	0.0061104535430316	0	0	0.00954117608067096	0.00693248889799043	0.101279744951386	0	0.002	0.25924194572431	1.03262153586108
