"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"UVRAG",1.69168642718629e-09,0.328141994727618,0.295,0.262,4.76869486959543e-05,"11","UVRAG"
"HERPUD1",8.16118117406003e-09,0.385458101595439,0.614,0.621,0.000230055536115578,"11","HERPUD1"
"CD44",8.50150175214433e-09,0.601102417703455,0.79,0.85,0.000239648832891196,"11","CD44"
"KMT2E",1.00647233740246e-08,0.356551748970312,0.547,0.55,0.000283714487190379,"11","KMT2E"
"DENND5A",6.57666809007792e-08,0.350936782702835,0.302,0.272,0.00185389696791206,"11","DENND5A"
"WSB1",1.14429006472777e-07,0.379686009031315,0.623,0.632,0.0032256392634611,"11","WSB1"
"CHD2",1.19062747328177e-07,0.44546111871616,0.416,0.414,0.00335625978443397,"11","CHD2"
"HLA-DRB5",6.43149646979171e-07,0.663738620729702,0.498,0.489,0.0181297453986959,"11","HLA-DRB5"
"PLEK",7.12224929876288e-07,0.3208302414088,0.593,0.716,0.0200769085482827,"11","PLEK"
"MEF2A",1.01384151322048e-06,0.315049677478108,0.414,0.393,0.0285791784161722,"11","MEF2A"
"TIAM1",1.85476416556619e-06,0.456907902622271,0.26,0.234,0.0522839470631453,"11","TIAM1"
"UBC",5.03603722561547e-06,0.44352472004237,0.928,0.958,0.141960853352875,"11","UBC"
"MANBA",5.22692179404153e-06,0.321399432478103,0.33,0.309,0.147341698452237,"11","MANBA"
"SLC8A1",5.69127290630384e-06,0.419574765865966,0.372,0.361,0.160431291955799,"11","SLC8A1"
"INTS6",9.33319245893764e-06,0.528376074352852,0.346,0.324,0.263093362224993,"11","INTS6"
"EHD1",1.21741974715007e-05,0.41263802858082,0.247,0.226,0.343178452524133,"11","EHD1"
"ZMYM2",2.77238202831121e-05,0.34622273176289,0.354,0.343,0.781506769960648,"11","ZMYM2"
"SEMA4A",6.24989406588243e-05,0.312693910796463,0.285,0.26,1,"11","SEMA4A"
"PTGES3",8.3303996143571e-05,0.370928859799933,0.64,0.673,1,"11","PTGES3"
"SLC20A1",0.000107165454128212,0.465996094275674,0.303,0.282,1,"11","SLC20A1"
"PELI1",0.000438519205625529,0.533895880503102,0.307,0.295,1,"11","PELI1"
"GADD45GIP1",0.000803438212337254,0.310565373230518,0.371,0.394,1,"11","GADD45GIP1"
"CTSD1",0.00105837345690803,0.833508089324641,0.66,0.787,1,"11","CTSD"
"BCL2A1",0.00108221822272525,0.80474635078386,0.405,0.432,1,"11","BCL2A1"
"MAP4K4",0.00178444390864019,0.934497355674567,0.357,0.432,1,"11","MAP4K4"
"CMIP",0.0019245782315205,0.317187610360328,0.432,0.446,1,"11","CMIP"
"NFKBIA",0.00554672462748283,0.831870001010297,0.801,0.9,1,"11","NFKBIA"
"THBS12",0,2.30869217917663,0.631,0.16,0,"12","THBS1"
"G0S21",0,1.93927626841799,0.655,0.196,0,"12","G0S2"
"EREG1",0,1.7721552441929,0.514,0.151,0,"12","EREG"
"NAMPT",0,1.42161097914706,0.985,0.794,0,"12","NAMPT"
"GPR1831",0,1.39348497190404,0.662,0.262,0,"12","GPR183"
"PTGS21",0,1.3137501672573,0.489,0.173,0,"12","PTGS2"
"HBEGF",0,1.28941219667438,0.672,0.244,0,"12","HBEGF"
"PLAUR1",0,1.189114670581,0.774,0.448,0,"12","PLAUR"
"SAMSN11",0,1.13942625346546,0.663,0.322,0,"12","SAMSN1"
"HIF1A2",0,1.08282784167372,0.885,0.62,0,"12","HIF1A"
"SRGN1",0,1.02893820933747,0.996,0.956,0,"12","SRGN"
"GRASP",0,0.847362064110319,0.497,0.177,0,"12","GRASP"
"PFKFB31",0,0.838515357500825,0.495,0.183,0,"12","PFKFB3"
"OSM",0,0.751067760219782,0.334,0.076,0,"12","OSM"
"FTH11",0,0.645692294533299,1,0.999,0,"12","FTH1"
"CDKN1A2",7.8157091136393e-308,0.886198829063576,0.762,0.401,2.20317024204378e-303,"12","CDKN1A"
"IL1B1",1.3073250004016e-295,1.52862858950193,0.748,0.398,3.68521844363208e-291,"12","IL1B"
"PDE4B1",4.11392581716691e-293,0.954771746230352,0.536,0.223,1.15967454860118e-288,"12","PDE4B"
"BCL2A11",6.0719161804227e-292,1.20431936920068,0.755,0.424,1.71161245209936e-287,"12","BCL2A1"
"NLRP3",5.16559835075413e-273,0.879830656979569,0.618,0.287,1.45613051909408e-268,"12","NLRP3"
"CTB-61M7.21",1.14108068484059e-258,0.780063016461596,0.527,0.222,3.21659234249714e-254,"12","CTB-61M7.2"
"IER31",1.31842832201736e-256,1.13493689939089,0.832,0.521,3.71651759693474e-252,"12","IER3"
"SLC2A32",1.71118520733843e-256,1.01775677363374,0.793,0.479,4.8236599809663e-252,"12","SLC2A3"
"NR4A21",2.95310937594757e-253,0.861888491083069,0.783,0.466,8.32452001985861e-249,"12","NR4A2"
"GABARAPL1",6.60358460156967e-252,0.845676773251849,0.701,0.395,1.86148446333648e-247,"12","GABARAPL1"
"MAP3K81",6.03780844037712e-250,0.928839525202333,0.715,0.422,1.70199782125791e-245,"12","MAP3K8"
"CEBPD1",1.81843347576095e-248,0.868859928567877,0.909,0.74,5.12598212482254e-244,"12","CEBPD"
"NEAT11",3.84057814108544e-248,0.665664307421247,0.984,0.977,1.08262057219058e-243,"12","NEAT1"
"FOSL21",6.12537098526322e-247,0.861758349055762,0.694,0.4,1.72668082703585e-242,"12","FOSL2"
"CXCL82",3.7773349189335e-246,1.74167268032515,0.79,0.486,1.06479294029816e-241,"12","CXCL8"
"CEBPB1",1.37420794478798e-245,0.868136117351582,0.933,0.761,3.87375477556284e-241,"12","CEBPB"
"OLR1",9.56440329465189e-243,0.788612923302573,0.211,0.047,2.69610964472942e-238,"12","OLR1"
"MXD11",7.80837118692338e-242,0.970874976077569,0.7,0.403,2.20110175388183e-237,"12","MXD1"
"SGK11",5.48221643167473e-233,0.875690320655601,0.681,0.372,1.54538198992479e-228,"12","SGK1"
"ATF31",7.08283016885726e-231,0.770641925989331,0.558,0.264,1.99657899629917e-226,"12","ATF3"
"VEGFA1",2.86344136541145e-228,0.794195066598745,0.45,0.182,8.07175486495833e-224,"12","VEGFA"
"AREG1",1.93714496634626e-225,1.30190235807741,0.287,0.087,5.46061794563346e-221,"12","AREG"
"PPIF1",1.61618056126582e-220,0.907467237925072,0.563,0.283,4.55585138415223e-216,"12","PPIF"
"NR4A11",1.70274245557472e-215,0.750241007497518,0.555,0.267,4.79986070801958e-211,"12","NR4A1"
"THBD1",5.49470492457114e-209,0.566290720303701,0.218,0.055,1.54890237118736e-204,"12","THBD"
"SLC25A371",2.00102913414798e-208,0.895594232854416,0.619,0.347,5.64070102624974e-204,"12","SLC25A37"
"RNF144B1",5.52195849199284e-207,0.765232909571556,0.563,0.287,1.55658487930786e-202,"12","RNF144B"
"MCL11",3.49145679311708e-205,0.594650277282412,0.971,0.89,9.84206755411773e-201,"12","MCL1"
"SOD22",2.71576347668185e-203,1.22462082985415,0.926,0.758,7.65546566441847e-199,"12","SOD2"
"LAPTM51",1.07833219084724e-201,0.514932788713424,0.973,0.91,3.03971061277927e-197,"12","LAPTM5"
"JARID21",1.31879738142837e-199,0.706370311551613,0.65,0.375,3.71755793850842e-195,"12","JARID2"
"IVNS1ABP1",1.53565905210955e-197,0.809123620373418,0.627,0.354,4.32886930199161e-193,"12","IVNS1ABP"
"ACSL11",4.71970014696844e-196,0.756304168341418,0.562,0.284,1.33043627442893e-191,"12","ACSL1"
"ATP13A31",6.81201757067324e-189,0.843850603208379,0.461,0.213,1.92023963299708e-184,"12","ATP13A3"
"DUSP11",8.02329686789344e-188,0.534439770603768,0.986,0.944,2.26168715409048e-183,"12","DUSP1"
"CXCL21",8.04548328946654e-178,1.37175033200869,0.258,0.081,2.26794128446772e-173,"12","CXCL2"
"ELL21",1.68951487660678e-175,0.615796033964766,0.29,0.101,4.76257348566686e-171,"12","ELL2"
"CTNNB1",5.54064517762238e-175,0.704466767024979,0.734,0.498,1.56185246911997e-170,"12","CTNNB1"
"SOCS31",7.00170753141915e-175,0.670487086579304,0.542,0.277,1.97371133603174e-170,"12","SOCS3"
"TNFAIP31",3.61290819501147e-173,0.959670396784078,0.729,0.483,1.01844269109178e-168,"12","TNFAIP3"
"RILPL2",4.06765656588911e-173,0.708342074883852,0.766,0.544,1.14663170935848e-168,"12","RILPL2"
"GNA131",2.81887790805664e-169,0.652763603473851,0.572,0.323,7.94613493502087e-165,"12","GNA13"
"PHACTR1",1.08700987624429e-162,0.714498494200642,0.585,0.329,3.06417214014504e-158,"12","PHACTR1"
"DUSP21",3.79590327982833e-160,0.626450313011734,0.523,0.266,1.07002717555081e-155,"12","DUSP2"
"NFIL3",8.97645310766022e-160,0.610021997629498,0.512,0.269,2.53037236651834e-155,"12","NFIL3"
"SAT11",2.94039284905528e-159,0.635634591578111,0.995,0.959,8.28867340220192e-155,"12","SAT1"
"LYZ2",6.03306236820974e-158,0.480811960825731,0.982,0.972,1.70065995097464e-153,"12","LYZ"
"METRNL1",9.84070416095218e-157,0.621358960984801,0.657,0.42,2.77399609593081e-152,"12","METRNL"
"IRS21",5.40623501980938e-156,0.728312188121014,0.637,0.389,1.52396358973407e-151,"12","IRS2"
"ABCA11",6.3213759642088e-151,0.578606645521883,0.267,0.094,1.78193267055082e-146,"12","ABCA1"
"EAF1",3.09922252052193e-149,0.515311269970236,0.406,0.187,8.73639836309926e-145,"12","EAF1"
"JDP2",3.91052189559515e-149,0.607222922900852,0.533,0.299,1.10233701714932e-144,"12","JDP2"
"KDM6B1",4.43507770208455e-149,0.664732198995457,0.611,0.371,1.25020405344061e-144,"12","KDM6B"
"BCL3",3.97181795031919e-148,0.576741853517766,0.447,0.225,1.11961576201548e-143,"12","BCL3"
"NINJ11",1.25709936604929e-146,0.631023114207413,0.689,0.456,3.54363740295635e-142,"12","NINJ1"
"RAB201",3.11726769522456e-144,0.404406067566914,0.263,0.094,8.78726590606852e-140,"12","RAB20"
"PER1",6.74337336986845e-144,0.588017623710282,0.586,0.349,1.90088951923222e-139,"12","PER1"
"C5AR11",1.14252433865241e-143,0.868799003728533,0.743,0.519,3.22066185822729e-139,"12","C5AR1"
"RAB312",3.31012445395715e-142,0.601176886476285,0.786,0.59,9.3309098232598e-138,"12","RAB31"
"CD831",1.35378529109141e-135,0.634685385747609,0.683,0.43,3.81618535705756e-131,"12","CD83"
"PTPRE",5.06427659451877e-135,0.540320714725486,0.82,0.619,1.4275689292289e-130,"12","PTPRE"
"FCAR",4.20958908399637e-134,0.421351513132726,0.334,0.14,1.18664106688774e-129,"12","FCAR"
"RASGEF1B1",1.10372018979943e-133,0.583175439307036,0.437,0.221,3.11127684302562e-129,"12","RASGEF1B"
"CSRNP1",2.74279594119902e-128,0.536586535984949,0.518,0.298,7.73166747864592e-124,"12","CSRNP1"
"B3GNT51",7.77464996514118e-128,0.393756193645421,0.214,0.072,2.19159607867365e-123,"12","B3GNT5"
"SLC11A11",4.83089477793878e-124,0.577349578341257,0.787,0.579,1.36178092895316e-119,"12","SLC11A1"
"ID21",5.06667926356715e-124,0.63270413847394,0.867,0.731,1.42824621760694e-119,"12","ID2"
"TRIB1",9.33956998480101e-124,0.562290277634614,0.479,0.262,2.63273138301556e-119,"12","TRIB1"
"CD441",9.51173347367893e-124,0.518709943912338,0.951,0.846,2.68126254889535e-119,"12","CD44"
"AQP9",1.08446312618612e-123,0.792484191488152,0.339,0.151,3.05699310640606e-119,"12","AQP9"
"RIPK21",5.33830001485153e-123,0.547421526229993,0.449,0.242,1.5048133911865e-118,"12","RIPK2"
"CD551",3.48396557543291e-122,0.600302851112087,0.766,0.573,9.82095056058784e-118,"12","CD55"
"UBE2D3",3.93330481471479e-121,0.445618691582413,0.923,0.823,1.10875929421995e-116,"12","UBE2D3"
"CLEC7A2",1.02039822555885e-119,0.518817754478942,0.868,0.717,2.87640055802783e-115,"12","CLEC7A"
"LUCAT1",1.03976285902177e-119,0.453673837641757,0.244,0.092,2.93098752329646e-115,"12","LUCAT1"
"TNFRSF1B1",6.08041125397019e-119,0.471452029051894,0.924,0.767,1.71400712838166e-114,"12","TNFRSF1B"
"FAM49A1",3.40367144222839e-115,0.570520882672588,0.581,0.38,9.59460942849762e-111,"12","FAM49A"
"NFE2L21",8.41430508020548e-115,0.675007530324102,0.609,0.404,2.37190845905912e-110,"12","NFE2L2"
"TREM11",2.21302144574658e-114,0.529136190672156,0.609,0.38,6.23828615341504e-110,"12","TREM1"
"TMEM170B1",3.78939379783799e-113,0.54115652810559,0.587,0.376,1.06819221767255e-108,"12","TMEM170B"
"ICAM11",1.41980788125638e-111,0.624721365699978,0.407,0.214,4.00229643647361e-107,"12","ICAM1"
"ETS21",2.58784331398224e-109,0.630097692812213,0.54,0.338,7.29487151778453e-105,"12","ETS2"
"IRF2BP2",9.15687266227759e-108,0.534633509424767,0.767,0.589,2.58123083476943e-103,"12","IRF2BP2"
"LINC009361",8.71710720002909e-106,0.511004414192224,0.826,0.649,2.4572653486162e-101,"12","LINC00936"
"NFKBIA1",9.8841057451952e-106,0.623970658865863,0.963,0.895,2.78623056851308e-101,"12","NFKBIA"
"TLE3",9.20716984366784e-105,0.505513955231892,0.538,0.337,2.59540910723153e-100,"12","TLE3"
"GPX12",1.13181366932328e-103,0.427085788310169,0.912,0.828,3.19046955245539e-99,"12","GPX1"
"ATP2B1",7.38471856223446e-103,0.632440526295621,0.742,0.574,2.08167831550827e-98,"12","ATP2B1"
"MAFB1",1.26535517283355e-101,0.624997956268181,0.663,0.462,3.5669096967005e-97,"12","MAFB"
"ZFP361",3.11871552951483e-101,0.439709973370575,0.953,0.859,8.79134720614935e-97,"12","ZFP36"
"ICOSLG",2.95125374684055e-100,0.349999275316892,0.243,0.101,8.31928918696881e-96,"12","ICOSLG"
"UPP1",2.55062647654677e-98,0.55652182527169,0.611,0.432,7.1899609747377e-94,"12","UPP1"
"SLA",3.00071617673949e-98,0.537503458562865,0.51,0.32,8.45871883061095e-94,"12","SLA"
"ID1",1.21302068310588e-97,0.481109520490399,0.383,0.198,3.41938400360718e-93,"12","ID1"
"GPCPD11",2.18780454531e-97,0.484984839888656,0.727,0.537,6.16720223277436e-93,"12","GPCPD1"
"ASAH1",4.97105277144714e-96,0.423805038087853,0.864,0.727,1.40129006574323e-91,"12","ASAH1"
"SLC16A6",3.56719249137215e-95,0.397007312843103,0.294,0.137,1.0055558913929e-90,"12","SLC16A6"
"SCO2",2.72839549977428e-94,0.479229317118004,0.676,0.49,7.69107407431372e-90,"12","SCO2"
"SLC43A2",7.22715153063662e-94,0.491703808114833,0.602,0.417,2.03726174497116e-89,"12","SLC43A2"
"SKIL",1.87403445510646e-91,0.480712491571609,0.509,0.324,5.28271572549959e-87,"12","SKIL"
"FCGR2A1",4.15179481143967e-90,0.433264605544057,0.718,0.515,1.17034943939673e-85,"12","FCGR2A"
"CCL31",6.12036156661798e-90,0.63839166840559,0.532,0.32,1.72526872201394e-85,"12","CCL3"
"CHD1",2.75200588393918e-88,0.45411437432045,0.671,0.498,7.75762938623615e-84,"12","CHD1"
"VCAN1",2.20047588893491e-87,0.406842523475838,0.94,0.799,6.20292148331862e-83,"12","VCAN"
"FPR11",1.01111141982201e-86,0.445724029895635,0.733,0.528,2.85022198133628e-82,"12","FPR1"
"ARID5A",6.48361151987728e-86,0.398450228003635,0.372,0.208,1.82766525133821e-81,"12","ARID5A"
"CHMP1B",1.22833167907532e-85,0.517163157565136,0.727,0.573,3.46254417014542e-81,"12","CHMP1B"
"CTSB1",2.83470590391845e-85,0.415001952687642,0.849,0.711,7.99075247255571e-81,"12","CTSB"
"RGCC1",4.15712157150425e-85,0.524630945088388,0.353,0.188,1.17185099979133e-80,"12","RGCC"
"ANPEP2",5.836301835612e-85,0.448507988284826,0.479,0.293,1.64519512444067e-80,"12","ANPEP"
"KLF42",1.11112634247902e-84,0.412071724771494,0.889,0.756,3.13215404681411e-80,"12","KLF4"
"SDCBP2",1.80582742863338e-84,0.41683880624276,0.887,0.755,5.09044693857465e-80,"12","SDCBP"
"PNRC1",2.70566410888199e-84,0.457192598876156,0.975,0.892,7.62699655652744e-80,"12","PNRC1"
"B4GALT51",2.32462468840035e-83,0.490977562145195,0.328,0.176,6.55288453413175e-79,"12","B4GALT5"
"IRAK31",6.90961624282628e-83,0.4215704056021,0.71,0.525,1.9477517226903e-78,"12","IRAK3"
"RGS21",7.7496193493891e-82,0.475697827885039,0.869,0.732,2.18454019839929e-77,"12","RGS2"
"GLUL1",6.13069253872917e-81,0.478843067288222,0.732,0.56,1.72818091974237e-76,"12","GLUL"
"PIM31",1.20988957844914e-79,0.467885409426104,0.56,0.384,3.41055773269028e-75,"12","PIM3"
"RUNX11",3.2782160853278e-79,0.417295784707247,0.488,0.315,9.24096332293054e-75,"12","RUNX1"
"MT2A1",6.50941048485844e-78,0.943697136758068,0.653,0.507,1.83493772157675e-73,"12","MT2A"
"PDE4D",7.76237769673131e-78,0.304411515722605,0.21,0.091,2.18813664893159e-73,"12","PDE4D"
"ZNF3311",1.23555625949824e-77,0.57168567976129,0.233,0.107,3.48290953989959e-73,"12","ZNF331"
"PURB",1.54621558113295e-77,0.404933389111092,0.429,0.262,4.35862710165567e-73,"12","PURB"
"CD300E1",2.06449389140602e-75,0.415880855498081,0.633,0.453,5.81960183048444e-71,"12","CD300E"
"CSF3R1",4.68398854087072e-75,0.360396316141333,0.816,0.637,1.32036952978605e-70,"12","CSF3R"
"IFNGR11",2.70983391565916e-74,0.400008458529652,0.664,0.5,7.6387508248516e-70,"12","IFNGR1"
"PLK3",6.79644896254806e-74,0.387340591894213,0.48,0.306,1.91585099805267e-69,"12","PLK3"
"LITAF1",7.45598326817182e-74,0.56896301579046,0.698,0.548,2.10176712346495e-69,"12","LITAF"
"FOXO31",6.32472109672784e-73,0.436036218730839,0.467,0.298,1.78287562995661e-68,"12","FOXO3"
"APLP21",7.75957464758863e-73,0.335630247079566,0.913,0.812,2.18734649740876e-68,"12","APLP2"
"PELI11",1.02217373372062e-72,0.41788917731479,0.461,0.291,2.88140553798505e-68,"12","PELI1"
"REL1",2.07941219301891e-72,0.429987639688265,0.762,0.613,5.86165503090101e-68,"12","REL"
"CTD-3252C9.42",1.58074576519003e-71,0.492544020838008,0.701,0.536,4.45596423749417e-67,"12","CTD-3252C9.4"
"ODF3B",8.74399505950828e-71,0.398810548564979,0.486,0.321,2.46484476732479e-66,"12","ODF3B"
"DENND3",2.23115810782006e-69,0.358141039719838,0.446,0.283,6.28941159013397e-65,"12","DENND3"
"CD931",2.65315445362915e-69,0.410495967906643,0.649,0.469,7.47897708933521e-65,"12","CD93"
"MAPK61",5.94623832502772e-69,0.358248993416601,0.307,0.167,1.67618512144206e-64,"12","MAPK6"
"YBX31",8.6895384285945e-69,0.419737199661718,0.784,0.643,2.4494939876365e-64,"12","YBX3"
"SPAG91",3.14930055245648e-68,0.50455972023023,0.531,0.374,8.87756332731958e-64,"12","SPAG9"
"JMJD1C",3.60618956468898e-68,0.385412821708165,0.769,0.618,1.01654877639018e-63,"12","JMJD1C"
"PLSCR11",5.07501078668337e-68,0.393734846351284,0.565,0.398,1.43059479065818e-63,"12","PLSCR1"
"PPP1R15B",6.87910813662269e-68,0.423242863405488,0.584,0.417,1.93915179263257e-63,"12","PPP1R15B"
"GZF1",1.03626060616564e-67,0.328507995206548,0.235,0.114,2.92111502272032e-63,"12","GZF1"
"DDIT41",3.38102019719256e-67,0.460402235613683,0.405,0.248,9.53075783386609e-63,"12","DDIT4"
"PCBP1",4.34670285287749e-67,0.335621956093307,0.912,0.826,1.22529206719764e-62,"12","PCBP1"
"CLEC4E1",7.66842944019952e-67,0.309603954603714,0.46,0.28,2.16165357489784e-62,"12","CLEC4E"
"ETF1",2.4323275943724e-66,0.406508217384345,0.514,0.362,6.85648825577637e-62,"12","ETF1"
"STX11",2.97725143966462e-66,0.37059808022605,0.569,0.404,8.39257408327059e-62,"12","STX11"
"BASP11",3.32354424401444e-66,0.638629027650586,0.497,0.328,9.36873886945231e-62,"12","BASP1"
"NDEL1",3.57825973122022e-66,0.344036714606526,0.294,0.161,1.00867563563367e-61,"12","NDEL1"
"ZEB2",4.78339645874246e-66,0.402621825349903,0.9,0.808,1.34839162775491e-61,"12","ZEB2"
"PPP1CB",5.29471854654964e-66,0.397652850902274,0.747,0.618,1.49252821108688e-61,"12","PPP1CB"
"SPATA13",6.59024142060741e-66,0.368853676999902,0.332,0.191,1.85772315405502e-61,"12","SPATA13"
"QKI1",7.3446205368653e-65,0.343615762223389,0.813,0.693,2.07037508313696e-60,"12","QKI"
"FOSB1",8.04302894864924e-65,0.313916563514045,0.955,0.89,2.26724943033473e-60,"12","FOSB"
"ZFP36L12",8.78418434218276e-65,0.46985524413106,0.869,0.755,2.4761737242179e-60,"12","ZFP36L1"
"TNFAIP21",1.09495098048604e-64,0.435839656130723,0.782,0.651,3.08655731889209e-60,"12","TNFAIP2"
"ARL5B1",1.08467092038048e-63,0.476605195387446,0.349,0.207,3.05757885746054e-59,"12","ARL5B"
"SMAD3",2.1820869778596e-63,0.318401206313268,0.273,0.145,6.15108498188844e-59,"12","SMAD3"
"RASSF5",8.25813149531305e-63,0.346418595373691,0.57,0.412,2.3278846872138e-58,"12","RASSF5"
"CARD19",2.83102518783654e-62,0.377418602061306,0.455,0.307,7.98037690199243e-58,"12","CARD19"
"UBALD2",6.68253526336622e-62,0.364878606079611,0.598,0.448,1.8837398653903e-57,"12","UBALD2"
"ATP1B31",1.04236524713054e-61,0.558238454891124,0.606,0.465,2.93832339513627e-57,"12","ATP1B3"
"VAPA",1.89806710382373e-61,0.383322840979981,0.757,0.65,5.35046135896872e-57,"12","VAPA"
"MEF2D",2.26503801910077e-61,0.312959323204729,0.391,0.243,6.38491567204317e-57,"12","MEF2D"
"MIDN",5.07163017092685e-61,0.365279079295201,0.779,0.647,1.42964182888257e-56,"12","MIDN"
"BTG11",2.94967509128602e-60,0.360807301036616,0.964,0.918,8.31483911482616e-56,"12","BTG1"
"BNIP3L",1.38532038036711e-59,0.378547926592044,0.724,0.589,3.90507962021684e-55,"12","BNIP3L"
"SH3BP51",3.2560497134728e-59,0.434733764813374,0.405,0.26,9.17847853730849e-55,"12","SH3BP5"
"IL1RN1",2.38763866488706e-58,0.707907617184853,0.309,0.178,6.73051463245014e-54,"12","IL1RN"
"CHSY11",2.48444925208664e-58,0.348250926459787,0.254,0.135,7.00341399670702e-54,"12","CHSY1"
"ZBTB43",6.50276770845266e-58,0.353230244902183,0.321,0.191,1.83306518933572e-53,"12","ZBTB43"
"CKAP41",7.99776689033844e-58,0.337316851383679,0.455,0.297,2.2544905087175e-53,"12","CKAP4"
"CXCL161",1.68042015899062e-57,0.345964305393538,0.436,0.284,4.73693638617867e-53,"12","CXCL16"
"GRINA",2.92966277846433e-57,0.337816063986695,0.641,0.494,8.2584264062131e-53,"12","GRINA"
"ZFAND5",3.35926335119196e-57,0.333682520753384,0.821,0.704,9.46942746067503e-53,"12","ZFAND5"
"PLEK1",8.58646508931076e-57,0.565244257986468,0.819,0.71,2.42043864402581e-52,"12","PLEK"
"MIR22HG",1.03064206874312e-56,0.344019176345689,0.376,0.238,2.90527692757998e-52,"12","MIR22HG"
"TLR21",2.63793515143309e-56,0.397053751956821,0.511,0.365,7.43607539837473e-52,"12","TLR2"
"AGFG11",2.907731194518e-54,0.356325020956811,0.56,0.421,8.19660346422679e-50,"12","AGFG1"
"NRIP1",1.06697942000345e-52,0.361520412775616,0.441,0.304,3.00770828704772e-48,"12","NRIP1"
"RAB1A1",3.57663877576406e-52,0.369887377708402,0.488,0.355,1.00821870450013e-47,"12","RAB1A"
"ANKRD28",8.6700626334202e-52,0.327431742493283,0.393,0.252,2.44400395573482e-47,"12","ANKRD28"
"LDLR",8.98767813608336e-52,0.311764839389673,0.24,0.129,2.53353658978054e-47,"12","LDLR"
"MAP3K2",2.64503916625431e-51,0.32449390995312,0.655,0.524,7.45610090575428e-47,"12","MAP3K2"
"BCL6",1.26198529648712e-50,0.334414494088809,0.405,0.266,3.55741035226753e-46,"12","BCL6"
"ITGAX",1.86043453429354e-49,0.352822384786426,0.563,0.414,5.24437890872005e-45,"12","ITGAX"
"PLIN21",2.10144968943361e-49,0.604000007618492,0.429,0.298,5.9237765295444e-45,"12","PLIN2"
"YPEL5",2.41117991754357e-49,0.357076799430758,0.756,0.648,6.79687506956356e-45,"12","YPEL5"
"INSIG11",4.04099729490551e-49,0.701371198996148,0.353,0.229,1.13911672746091e-44,"12","INSIG1"
"DNAJB61",5.38227255603906e-49,0.368887056359002,0.639,0.51,1.51720881082185e-44,"12","DNAJB6"
"ARL4C1",2.44852912672718e-48,0.391302050105831,0.572,0.426,6.90215875533124e-44,"12","ARL4C"
"EPB41L31",3.05189661345021e-48,0.365043104465871,0.374,0.247,8.6029913636548e-44,"12","EPB41L3"
"ZFHX3",3.60825061195722e-48,0.303203465038258,0.503,0.36,1.01712976500462e-43,"12","ZFHX3"
"NXT1",3.67338564999266e-48,0.310169722049448,0.325,0.207,1.03549068087643e-43,"12","NXT1"
"KLF9",3.99960557258446e-48,0.312660510294494,0.343,0.22,1.12744881485583e-43,"12","KLF9"
"CXCR41",1.29917799771724e-47,0.46271009160458,0.638,0.488,3.66225285776513e-43,"12","CXCR4"
"NFKBID1",6.43248877845206e-47,0.345182803234046,0.304,0.188,1.81325426175785e-42,"12","NFKBID"
"TIMP11",1.88962445792808e-46,0.482986309523949,0.81,0.688,5.32666238445347e-42,"12","TIMP1"
"MAP2K3",1.56389527862716e-45,0.362534165215279,0.593,0.466,4.40846440092211e-41,"12","MAP2K3"
"PTK2B",3.4314974297502e-44,0.345136809711996,0.501,0.374,9.67304810472285e-40,"12","PTK2B"
"SIRPA1",3.5190234096084e-44,0.313800159398433,0.443,0.314,9.91977508934511e-40,"12","SIRPA"
"ZNF281",4.75884245842327e-44,0.346672531435802,0.33,0.216,1.34147010060494e-39,"12","ZNF281"
"KLF61",7.46218666766316e-44,0.311744255565603,0.937,0.9,2.10351579974757e-39,"12","KLF6"
"OTUD1",2.07095014210724e-43,0.341512679885003,0.417,0.293,5.8378013555861e-39,"12","OTUD1"
"BHLHE401",2.64262442777979e-43,0.34642771834661,0.374,0.254,7.44929399946845e-39,"12","BHLHE40"
"PPP1R15A",2.20406984038665e-42,0.337662787325229,0.864,0.784,6.21305247306592e-38,"12","PPP1R15A"
"LPCAT1",8.86023057820074e-42,0.306311096745748,0.308,0.196,2.49761039768901e-37,"12","LPCAT1"
"AZIN1",1.00916286333121e-41,0.354995057566803,0.439,0.32,2.84472919544435e-37,"12","AZIN1"
"RANBP21",2.7379197130813e-41,0.390369357090873,0.42,0.303,7.71792187920487e-37,"12","RANBP2"
"WTAP",4.93778474513077e-41,0.378610011428921,0.553,0.443,1.39191214180491e-36,"12","WTAP"
"KYNU1",1.09707708704176e-39,0.364056074032794,0.423,0.303,3.09255060066202e-35,"12","KYNU"
"CPD1",2.04539296462082e-39,0.347633353884364,0.394,0.272,5.76575822796964e-35,"12","CPD"
"AHR1",6.134621209642e-39,0.303195010608424,0.585,0.461,1.72928837278598e-34,"12","AHR"
"MAFF1",3.27083222825765e-38,0.334418768119731,0.251,0.151,9.22014896823549e-34,"12","MAFF"
"GK1",6.52350496240856e-38,0.592148977741179,0.237,0.143,1.83891081385335e-33,"12","GK"
"RNF149",8.53352393220363e-38,0.338165561446366,0.679,0.561,2.40551506124888e-33,"12","RNF149"
"DSE1",1.71490641016595e-34,0.327843096133134,0.36,0.256,4.83414967961679e-30,"12","DSE"
"EHD11",1.3362220924469e-33,0.419200771996705,0.322,0.224,3.76667645639856e-29,"12","EHD1"
