"","AASS","SERPINB3","CDH3","MAPK6","RAB10","TPX2","BIRC5","TGM1","FERMT1","HAS3","SQLE","PON2","CDC20","ATP10B","GJB6","TNFSF10","RAB38","CKS2","PI3","TXNDC17","TOP2A","CCNB1","DSC2","DSG3","TCN1","TMEM165","EHF","PRRG4","MPHOSPH6","CKAP4","NUSAP1","CLCA2","GLTP","SLC7A1","SLC39A6","S100A8","S100A7","ABCA12","TPBG","FAM83A","MPZL2","TMEM45B","MX1","PDZK1IP1","VSNL1","S100A11","S100A9","IFI16","ZC3H12A","PTTG1","FABP5","GJB2","IFI27","KLK13","PGM2","SPRR1B","HSPA4","DEFB4A","RRM2","UBE2C","HIGD1A","KPNA2","S100A7A","FAM110C","KRT16","GM2A","S100A2","SERPINB13","MPZL1","AKR1B10","PNP","KRT6A","SERPINB4","SPRR2A","Group"
"GSM1315763",8.74956674503,12.7272108578658,8.64864179192887,10.2250765361307,11.1552408334856,8.30333974911712,5.44420821765061,10.9301212515183,9.81448683988589,7.86885258734443,10.2753052117482,8.49655507408548,7.65285992845379,9.04754384252536,9.87819029691019,7.22710178344964,9.78825542207434,7.22109198790586,14.0635074343393,8.33945638706442,9.534533853212,8.36754586230837,9.4200709810359,11.5775133601496,8.98599419344859,10.0270395311918,11.1323416187354,9.18569806775831,8.94788967492427,10.1716239201473,5.58300933363348,12.0102820432128,12.1597158809969,10.7396014185138,9.10806768467844,14.6291088449842,15.1923289949326,8.31395466453888,8.13470562587552,5.96190400169713,10.6168747434992,8.81685266734868,7.78174555430828,10.2380673367102,9.02277503108903,11.8100469699536,15.4904630687901,10.1273610646496,10.2675302146832,7.48016254709511,11.9501162752672,13.3668173916021,9.88663214736697,8.91559809842333,10.1233541326202,12.509476943628,10.1535227919166,10.887008211708,7.62279001717534,5.08535951451954,8.26370635805021,8.85189329341101,12.3779519334745,8.81337551817193,12.7971480869112,10.7054120413557,11.2102443170074,10.0840858746973,7.69739339734035,9.21356355419164,9.48001512477722,14.8891956554296,12.443667401779,12.2658490294296,"1"
"GSM1315764",8.57853560889656,13.3947248093808,8.93356313564357,10.7810706163819,11.5826175589503,8.0215327606021,5.43585917994967,10.9587498860226,9.57325661998279,6.50342222645325,10.2030346833694,8.60661565216435,6.89586896717507,9.12729722415045,10.1957205041441,7.68556842157792,9.68627611037219,6.77024719445181,14.1381372840987,8.2437733039182,9.69625529666029,8.14627206942286,10.1450663158663,11.9831396175375,9.69480607754907,9.99983098169551,11.3608009582264,9.28630200869672,9.67159047713822,10.4096204436305,5.70573776736631,12.2821063184219,12.2966993841423,10.570762314825,9.27996825153099,14.9084556896851,14.9688106282385,8.68122931297277,7.80348331701923,6.42725761296915,10.7984486490745,8.83104638707074,8.16337312107126,9.91929010433141,8.83244439963681,11.8511092586199,15.4603933829772,10.390416576942,9.83077213304574,7.47061804868436,12.065035532412,13.5808695734927,9.27416417918737,9.28849345501115,10.2531507170826,12.5010268229201,10.3938684604024,12.0524824998268,7.79364166858719,4.6483840457418,8.64877548859393,8.69513219622831,12.6281302102741,9.0047004814505,13.0772626648344,11.3193756683776,11.2395156873187,10.7284457377754,7.88525669871838,9.92257514756184,9.15325223297951,15.1508571898243,13.1833574969115,12.323560179906,"1"
"GSM1315765",9.09852830717253,13.5495401430435,8.95895290421924,10.8570874112521,11.0235501444941,7.88220205030186,5.23287321461274,10.2799776690698,10.8865500507956,7.00375289000244,10.0792826895184,8.69827209390755,6.26670060014997,9.40966281185952,10.5320979351236,8.15848509381226,9.9815123668832,6.34488426945388,14.0101534094099,8.28614395401494,9.07372008807218,7.92724273421395,10.2588647258013,11.9748665071315,10.6664239508582,9.45275690812208,11.5023690471551,9.23671067963122,9.08877770525578,10.2579013003136,5.52712507664708,12.2617502748786,12.0640458135693,10.636403265092,9.04947235786293,14.8319388315096,15.3340230351928,8.72048508480321,7.91773544569905,6.53455791001379,10.3235854203099,8.90528187401423,8.05601519570946,10.0578593388546,8.7292571176037,11.4335581750447,15.3063157576401,10.7471530557552,10.1355525633564,7.48942704298806,11.8672623699968,13.9054774889208,9.15256534591818,8.85560764119438,10.0679790781975,12.5898114817446,10.4337811147003,12.384081800144,7.51863378841073,4.40786170214862,8.66557450676865,8.14094398551284,12.6446780244402,8.82602300599923,12.7700651644591,11.1284988734253,11.511379359592,10.3325483253861,7.97551465014407,9.47549258940213,8.85144962248752,14.8467545163484,13.2471120552639,12.301080314819,"1"
"GSM1315766",8.14606724826947,13.2512555701896,9.10802799323843,10.9531698877089,11.394129637777,8.06895712642836,5.55263530358942,10.5555290972107,10.1429183578558,6.67825545432886,10.2990527574507,8.52216313579415,6.75107218282048,8.44214043537669,10.6170142756708,7.60148879065499,9.99519731052403,6.60614048502028,13.9599544404292,8.56990599551311,9.39466499007855,8.12100452056847,10.689704081203,11.9205773165772,9.71278332420159,9.61488913164935,11.2693739041469,9.50593366687111,9.25210413861677,10.5265561611066,5.67638886194936,12.3239788515906,12.4478523914724,10.8202630521685,8.99087329893412,15.2090062219758,15.4261814987792,8.22438900733526,7.82205434876063,6.31928992311072,10.2466939653311,8.68522782695319,7.24337679098704,10.0065776074943,8.99912151719488,11.6218797144782,15.7626820485121,10.0490357612498,10.1938949592545,7.54353678119063,12.2380007163834,13.7501882492669,8.93239325695663,9.01843605537906,10.2771254681798,13.0246863263409,10.430819659564,12.1569428768047,7.77756503978651,4.67676742450588,8.82860153737322,8.38710457278223,12.2541151902307,8.9303452298617,14.007449520647,11.1149364732595,11.7164501127121,10.1667807980304,7.76517355957382,9.82556853870801,9.25245820235996,15.783291679147,12.8300625498319,12.5237228622563,"1"
"GSM1315769",8.23201308268249,13.3650845198841,9.65329704536826,10.421838647442,11.2475844764396,8.03656165050298,5.30557966011268,11.7034135055011,11.4293763566922,7.17735633581173,10.3352335163324,8.22529388117096,7.46857904549489,9.09518997923404,10.6329510709821,7.30385000599766,9.87561521433943,6.83547676471125,14.4248402702669,8.21298115621987,8.89189922869664,8.13090855791099,10.1599514184216,12.0190957068373,9.79987797409273,10.2588128143501,11.0453834250433,9.08726833143357,9.46101260278698,10.5040131313964,5.14213498559514,11.9885684463369,12.1197082552042,10.643857594002,8.92529338084396,15.0937638436978,15.4592856431871,8.35400200193727,8.14135607967207,6.65169642390827,10.7255242852251,9.33032598233495,7.86813116087653,10.7466696480911,8.495412132252,11.6512700997656,15.993138931632,9.94730900322675,10.5040528212464,7.35367706753817,11.9210062100611,14.0361960450156,9.81809350970571,9.88737605264404,10.0487257281865,13.1788380011936,10.0894924945349,13.0747121774953,7.30836471537455,4.75058935508683,8.52891306258573,8.64729428223094,13.005810897786,8.99076585443066,14.2594186096943,11.4516826239591,11.8517409961768,10.6329938871523,7.43943678035006,9.53774637496092,9.80173970787967,15.9687294632811,12.9119797500504,12.8348236334825,"1"
"GSM1315770",8.36624864229056,13.0534025624262,8.67504315163424,10.4942505385648,11.3800405949588,7.70180342113594,5.10124213299246,11.0471363564364,10.2436185448214,6.87081867026647,10.1407933586856,8.23004933960371,6.69938649962436,9.31773201117323,10.06259952488,7.62069735058531,9.73304211527081,6.49389025897173,14.2353793499391,8.22788349880554,9.04297296442436,7.75921453990687,9.79708436059923,11.5578616608094,9.50278368068967,9.95868061409865,10.9492163529524,9.08505560854445,9.19871203249281,10.2650258216185,5.2061667578758,12.0096580851374,12.3054652692128,10.587091737389,8.92149781159105,14.9337835659183,15.0512194339585,8.14355714012343,7.63855112741286,5.92465863449372,10.5285039668403,8.70521595801725,9.13712897203059,10.2771592813044,9.06499629863695,11.5855749741636,15.6121461703117,10.2184239853198,10.238034361782,7.22086289445772,11.9756149478728,13.533517895823,10.3207791612664,9.48519689325922,10.0935355872204,12.3836633463468,10.0626148220113,11.5474801769146,7.49496503402671,4.53102297782915,8.46181878093913,8.19704087816312,12.3848999651123,8.71930560766894,13.6095712858411,10.9526880720307,11.4828832520188,10.2942269126618,7.67653302866374,9.51308514573644,9.08648892975091,15.2876254072958,12.727070797373,12.3295178720456,"1"
"GSM1315771",8.22174226917806,13.3617642332405,9.3571113709578,10.3316763421216,11.373378733622,8.04019728028632,5.38502848305301,11.1436836740416,10.2331729019225,6.79320723481915,9.56365343582763,7.98932341425596,7.20179489311289,8.24714070530251,10.463720380153,7.429738044018,9.6632920182419,6.75619211402007,14.8201831274947,8.40067727904965,9.15404854552054,7.84447940585757,10.7626517075505,12.1029212505192,9.92904288894451,9.89966839107056,10.7840008126382,9.08826821131006,9.06546421423405,10.3393422333146,5.39616255050909,12.1336140065635,12.0645662541492,10.632647252629,8.61007792612814,15.0262745395097,14.8676471121424,7.92767847131476,7.64760572852105,6.56386417999886,10.3318442421,8.68519613016768,6.98155095006611,10.5443222102701,9.08682266109012,11.8030127167772,15.6554361227391,10.0916049686995,10.4940291380094,7.43957679596063,11.9425690178369,13.8798893495837,9.3262604786465,9.79212353973436,9.96478967393292,12.9966558542469,10.1344955315457,12.9091667004283,7.70247386856587,4.73259955396074,8.58762432466563,8.48608127194394,12.3820846299327,8.4697479470318,14.1758853240667,11.4128475942543,12.0822206356156,10.3094171954684,7.7857488720491,9.92115742149413,9.36014330757567,15.9141958919926,13.0735953192506,12.5141051170316,"1"
"GSM1315773",8.12623161690118,13.5843530079912,9.51698484570061,10.6368082099227,11.3690995226193,8.20993495335717,5.78960470799766,11.7817178905176,10.7568353118356,8.29915900053726,10.2051618958646,8.14455496455344,7.82945826895166,9.25513089210373,10.1307625108128,6.79072080004625,10.0070371205662,7.24383971432125,15.2174801042293,8.41970191070083,9.29601221429642,8.62298264762576,10.4377390874,12.0444526879456,9.83115362020637,10.0208925972233,11.0064066675773,9.1050050004194,9.53833663609923,10.5442911886281,5.52916595269953,12.1924044513737,12.165019987911,10.6574669555864,8.91330336557808,14.9904007009334,15.019805874545,8.54968946898357,7.75396092502379,6.95051076687736,10.7946989260519,9.17852555729521,7.90597226092033,10.4652150624507,9.17476453721222,12.1388156558992,15.7243567898902,10.1200608442613,10.4521996549351,7.52997396010434,11.9675088062377,13.990685309512,10.2494392033833,9.58815988008516,10.3076804440683,13.1508608857119,10.2776261219578,11.9204870191025,8.05256234502207,5.20711723350134,8.66664286801377,9.09555923077923,12.5985590269714,9.33185273443263,13.8245510897635,11.2396342741466,12.417241376013,9.93448531108023,7.5578335291764,9.91188347345832,9.93493500283558,15.9246240675661,13.2784045325344,12.4573606103304,"1"
"GSM1315775",8.45631234063775,13.2273329634197,9.07705586152255,10.4542953735336,11.483251909533,8.31217348291081,5.68088445387057,10.615120735303,9.92390556675791,7.03813074450524,10.5618015017364,8.45103243547961,7.2908470522322,9.31548622142818,9.56728237039123,8.15507449924494,9.94002492725206,7.16740156450997,14.2425554336784,8.25472903485554,9.51018543884982,8.6105545886535,9.89096228945014,12.0770754534378,10.1809520334794,10.2867180411709,11.4572433572547,9.57028658930519,9.56917705431795,10.3327604467625,5.54397752193402,12.2614567842635,12.0110754317511,10.8768165241963,9.06866609333395,14.8420118300301,14.9859263311707,8.54107946757531,7.62445953820609,6.14633220430703,10.9895325266555,8.80499960879602,8.09423463888524,10.3326631109795,9.27915902125436,11.7910705826698,15.3567438001457,10.3826656089893,10.270634277174,7.53197960949277,11.7544736204239,13.6184322092193,9.61029607806075,9.06111057415463,10.1669054695844,12.0523382904108,10.2767943063314,11.370077047618,7.90720887181282,5.11149890844855,8.56007850458017,8.73214062834108,12.5384673304878,8.85699141098712,13.0604943392214,11.3034894605813,11.2155307993859,10.1636976102254,7.88996277783007,10.2068182818226,9.22339694886131,15.0451069192638,12.9587751392586,12.2336322641002,"1"
"GSM1315776",7.01106546592219,11.7328824606846,9.11337135908714,10.1686310190503,10.9273227353986,7.77921037200231,4.53258144460041,10.2425378731295,8.56034014411296,7.04409621079085,9.8322870358928,7.35352754268793,6.34222113522019,7.97426948929806,9.19139870120287,8.00832761987668,8.1361530583039,6.04269805317295,11.8135991479841,7.55289363512609,8.65454241013005,6.89059893759613,9.01889762293336,10.8362503566306,6.14901110388817,9.16700200761385,10.1768405611654,8.6371508026971,8.70762330672954,9.91090914066671,5.30904910284869,11.6292263066165,11.6887618642793,10.0977365265581,8.66705240527924,13.4167177973904,15.0325994103169,7.59343424292198,7.45601219822601,5.94353943953405,10.3585546888418,8.21290169826501,6.52509743297752,9.61979658478614,9.32244853565389,11.8275949143431,14.666134163067,10.1133949778784,9.5463891869818,7.52325056499578,11.7743137173307,12.4969753332804,8.20842768282782,6.42584970139378,9.49046990347224,13.9090211357776,9.59290412610389,9.9273150589475,6.77064400660131,4.64911261828867,7.84284934030965,7.81152895645933,11.8949048340643,8.15147615728659,12.7755723549772,10.7137239461988,10.3185001019646,9.11085716058461,7.61229284276177,7.96678379735005,9.04939404195794,14.8147619232064,11.2433467279059,12.9647001049265,"1"
"GSM1315777",8.87494615193539,13.5858397593303,9.34458338433387,10.4199598849426,11.4678824839281,8.36872396495466,4.84861794610923,10.9187477123375,11.1222864207763,6.71017581176914,10.2214323258448,8.09508538712994,7.35847983006645,9.73403123257507,9.72047167835646,8.00484244758779,9.153587757624,6.63956843375926,14.743568070166,7.6649404744044,9.19119404086286,7.77530712557668,9.47430866755076,11.5125424573778,10.3424324756825,9.46865164787824,11.3879376755501,8.76316705634073,9.23726340444442,10.2456993864911,5.72634164810325,12.3190113987184,12.1231030444868,10.7123139384066,8.78463601854682,13.6722536003803,15.2634921621424,8.71889270600922,7.42345713528072,6.58335152374825,11.0057891584215,8.67044520271885,8.97011688194555,10.2762507318772,9.67114960059834,12.2270274070926,15.106538586495,11.0683268778623,10.6497040245559,7.7291600914819,11.8415499517268,13.7070712159464,9.31632386482574,10.0027125950713,9.83037033853927,14.4250257151169,9.96942038374622,11.0340944867008,7.57301066980087,5.18484733669511,8.1185213945525,8.37334096200134,13.1931537170543,8.74851306294996,12.403227662304,11.1459898914977,10.5350188128013,10.6192264228755,7.47430104370559,9.52758228165131,9.25688907828494,15.1299530531532,13.0318244015409,13.790674063838,"1"
"GSM1315778",8.78676800677342,12.5512055076812,8.50106154566576,10.3262561095732,11.1871009564056,8.31657014864511,5.36942335803428,10.8025808943946,9.94456645490826,6.92291472917004,10.0942007774871,8.39363024005699,7.47961848197852,9.79703887425215,9.1244185726773,8.00457400836067,10.2716884742424,6.91980841315208,13.7961708158501,8.23328273805546,9.46682848347628,8.34407955135267,8.79330565483479,11.2898290554559,9.73956820387837,10.1364108202959,11.3177777689303,9.17751240213066,9.22746249464743,9.99102796014349,5.60320222378274,12.0755330187972,12.299746509409,10.7735344915279,8.95668495055364,14.514175808277,14.9581813086114,8.52954417885984,7.99326503932174,6.4782917713838,10.4676648355016,8.79457707402721,8.15998515903036,10.4062549333183,8.75625808735112,11.5160998005957,15.3467827387955,10.2858556452141,10.269116102306,7.33879946177973,11.6371610199916,13.0991857071905,10.1083573222171,8.4834707947171,10.13463078582,11.8501351497179,10.1120528990532,11.0659271176727,7.67904543126292,4.79515490752028,8.0394259656983,8.64791964415251,12.2569663671288,8.52115277540674,11.9949416971965,10.8290384946738,11.5796860806374,9.59046996593886,7.79426751968059,9.60467568172488,8.93369110007551,14.1076232603286,12.2111100753321,11.7238991912071,"1"
"GSM1315788",7.68057024306752,12.9106675326166,9.06884072868986,9.98408192804838,10.7922639234104,7.78463900028915,5.53409176074593,11.5285666876437,9.97832961166234,6.93235905971183,10.1321093475464,7.63855320604359,7.62439839087658,8.59716656043967,10.2275562248391,7.18560879290288,9.68492567865038,6.87786832809747,14.9827342587378,8.0386974030511,8.82298899971403,8.07882060076555,10.2294146704857,11.6795692170734,9.24427361189755,9.50319370885949,10.4782498482041,8.72760575364261,8.28175417059848,10.2183920404954,5.12036919776574,11.619280806598,11.8525473549818,10.5883356698779,8.63026818084077,14.40800510881,14.8928664446445,8.00217583423835,7.85664602754327,6.39245049503618,10.2909279889128,9.0711616731013,6.56496682634472,10.4845646570413,8.49886769088822,11.734300695602,15.5716124776366,9.28990629218846,9.90161651252815,7.40255483722264,11.4184050882418,13.5144146708895,8.57739038823254,9.76447444960514,9.73908875096655,13.1207401359325,9.67036634193736,12.5534184362783,7.2742786118022,4.84708934867909,8.09081057962621,8.37912763629948,12.571649353881,8.35163850565144,14.1536031484036,11.2644259605129,11.8265970796349,9.96221018067925,7.5885888401459,9.36026515326244,9.34189588992947,15.9120272049294,12.5286498521114,12.7966047395846,"1"
"GSM1315789",7.68184078039393,12.9928795759032,9.13538121072796,10.5820085396394,11.1150411772602,7.91835168560483,5.10124213299246,11.8076681452758,10.1314186073055,7.65448511272165,10.1761260149501,7.72272025717132,7.28920364513121,8.84321475934082,10.1623854148977,6.70079474068393,9.83383731604201,6.45882347576772,14.4185198664237,8.2586077116028,8.69785040019282,8.05852499230801,9.84880407250541,11.4762953019727,8.77155863143024,9.71709333916848,10.6092012401544,8.76593235436321,9.00956764467775,10.4820787821665,4.69850166421702,11.8788517372983,12.2082148904027,10.6819778600356,8.66137423493371,14.520745711499,15.0794584583382,8.42163876101345,7.66499871140741,6.43898025003156,10.1699616024002,9.05898202556851,9.07414635077685,10.7858503677054,8.65977786038855,11.6737038768588,15.8024244607627,9.91618268659066,11.0060764130749,6.83901010552629,11.6603022491226,13.6709863519724,10.138611839144,9.55829666329054,9.92290171170045,12.6752911263631,10.1764496990569,11.0641273487144,7.59630218301671,4.69028056534022,7.97753058938223,8.52748171770801,12.5618257928011,8.54268106832405,13.6127036547495,10.8630394507264,12.0255106038634,9.98421686125556,7.43290490600712,9.41668910413292,9.53953951798574,15.596416419051,12.4587453154093,12.7814980732439,"1"
"GSM1315790",8.12865615829419,12.9822624527582,9.06966186267057,10.6368360996748,11.1233331465823,7.83454421573986,5.02692952471984,11.228267700275,9.87731184394028,6.34272147259676,9.96875725116966,8.01345804213574,7.1480259645174,8.76587899715499,10.3546343342337,7.35265522325768,9.55534029930555,6.86270903644415,13.8038974449935,8.1486115674167,9.16956923851262,8.07012374060952,10.1777339389239,11.9220381486922,8.25068697723394,9.89376158491592,10.9916078652768,9.03478726316078,8.87937497318404,10.0601709332114,5.2976009750033,11.9319014910563,11.7365838907511,10.5030286578085,9.07241733676829,14.644801561774,14.9233932382667,8.3223681819251,7.96831397280729,5.77488968015699,10.389411895424,9.00816985145508,6.17910757506081,9.77818050380982,8.52064829177315,11.3979606148391,15.3982028647249,9.75420268761598,9.70916373534206,7.31925077843757,11.8112440348012,13.4246440053413,8.2515803195367,9.64499866451848,9.99603890494482,12.6438032168198,10.0586104975507,12.122133663864,7.33675787019765,4.37153449732009,8.52368604549095,8.54181265673967,12.3679991637519,8.61641721778179,13.9755798130875,11.4017823867428,11.728766059577,10.0202725716144,7.79392773778603,9.55176209414643,9.19280732663467,15.830774866233,12.5413313562754,12.5416498512263,"1"
"GSM1624280",7.96268796489927,12.3431676107714,9.19176077961629,10.6096741898711,11.7227158213186,9.25540404945868,6.02492077604701,11.9712019183458,10.5260256535537,7.91892089635192,10.3698483801961,7.77529345877041,7.99016779226206,9.71803625499715,10.5799189138317,7.45956825774298,10.7915098139844,7.46860379960409,13.37607912184,9.01243405863395,9.7074045948998,8.92394584419717,11.6711279344352,11.9672947347314,9.00134626550816,9.78856480640994,10.6358341537839,9.66801272072655,9.2635201006129,11.2948537035353,5.83971576713839,12.5324977110991,12.5776570343965,10.7660346380868,9.40821431612707,14.8749394511031,14.6543090895345,8.94420938847251,8.9978329764443,6.85570388150143,11.069020703744,9.55617737641662,7.86808747009134,10.7787449815238,9.84706244271452,13.3884590857035,14.8494886273434,10.4541166534058,10.06658357579,8.0164328600443,11.3894190695629,13.9313375668716,10.0233222954594,9.52032687591538,10.5334734913314,14.9347521478826,10.8747900504039,9.592041881488,8.02930675268617,5.61712335149608,8.55234579455018,9.76110151116147,11.9130159238543,9.48094408274727,15.5951004716015,10.7308436951441,13.9169370200497,10.2309095194338,8.09912070287846,9.42407740310945,10.0922549919779,17.1822303155564,11.4061917613524,13.3317374640303,"1"
"GSM1624281",6.87249015592769,6.56706362269827,7.43473753310883,8.62388804909078,9.94462549376617,6.53012026034011,3.98052665668856,8.25932730514242,9.01631277181447,5.96286424393951,7.51740556860992,6.9238159834805,5.6682396973747,7.35947923811907,6.96366028262104,6.74907487493797,7.93779925623504,5.14667570471673,6.53561588797046,7.05196242282059,8.0415878416938,6.5024820757589,7.10916825299616,9.4194950487164,2.96425694677294,9.11366018037599,8.33726145556252,8.48868902128199,6.76810918487003,8.89955242231768,4.28249825690014,10.1553641141883,10.6127608353524,9.2729946268067,7.57622211457509,7.7512159595,8.3611712218926,6.57657277169137,6.88235575902436,4.88169909003437,7.7777894060796,6.74882245435901,4.53896387379977,7.08686727688609,7.48752005602738,11.1179592296231,7.35964066690408,8.55900322557364,7.20860258066245,6.20907793798669,8.21949406812059,8.9102954557888,5.83690917122854,5.68649974249659,8.1782692415697,7.30634623297144,8.78525882881235,3.1122616174589,5.75984607769294,3.61712335149608,6.70799666501037,6.48224213816599,6.14109049133431,6.13221592851619,9.41812071262524,9.23099780806085,9.30160087028505,6.44687567161078,6.5141582021573,5.379683283751,7.88280162634894,10.3983445430964,5.42129865374263,5.89830105392597,"0"
"GSM1624282",9.22207459371791,13.8092850177966,9.76816126683403,10.8822000446822,11.9286034760418,9.14577955828418,6.18998002231751,12.1595695247416,11.2761088035817,8.26152255950403,11.0151834988967,8.75780603204157,7.91616721081829,10.244216691489,10.8259985599521,8.10128553676137,10.3859450673258,8.39460321816031,14.1256789067827,9.00238039397003,10.1562304076349,8.82441017064626,10.5926854901578,12.2772424657586,9.73244127154986,10.2465544508733,11.2229355652613,10.2341161941964,9.84135816690067,11.6143952055857,6.29276659235396,12.8134742876432,13.0286650784488,11.41413672762,9.66789194288748,14.9526487622008,15.6161236218615,9.16786566888312,8.85963568252428,7.14043335843454,11.6935115686518,9.92939470000083,10.0276074136536,11.5001697247942,9.78750559803407,12.3602621938728,15.0408790786819,11.0007328424775,10.7425811526648,8.44854387268208,12.0268489901782,14.3038940215706,11.3109647244626,9.92029692710529,10.693443412134,14.2696192984775,11.1281465423354,10.4364421640776,8.59634734541006,5.14763806819486,8.8484778885602,9.53433064931444,13.2315524918123,9.88040877810565,15.8275116487629,11.6520106638401,12.7666027469653,11.0966084277222,8.46835451254417,10.1610429972757,10.0426729631273,16.6816281847895,13.1902181097665,13.7974421499296,"1"
"GSM1624283",6.72564876759842,6.41506052925322,7.4913210614752,9.41089432575658,10.8016071849535,7.78537731558218,5.22845417013214,8.53062932695982,8.99677258541883,6.4889330556071,9.12007007106453,7.28289707678533,5.6682396973747,7.62251364395286,6.41617248731855,6.58732380494136,9.18355567063699,5.14667570471673,7.0210427151407,7.88690317655009,8.66578550569806,7.39556687184239,7.38770375237015,10.070647829132,3.70122254093914,8.8657326669324,8.87947430882434,8.95581503170929,8.04112767927645,9.55921229031643,5.34303979883519,10.9553919761042,11.2252040724957,9.78114153047703,8.07329538271994,7.23840324453468,9.57689991294804,7.43678348822238,6.61932135319057,4.39627226286413,8.99746744271901,7.59681936091396,6.19431570241232,8.67182977760725,8.08152769635154,11.0192252760377,8.35964066690408,9.10834181656408,7.7935650813836,6.6830091263191,9.21949406812059,8.67709627949577,9.11847952849977,6.06089525727809,9.33746783641895,9.56414399043909,9.43893407961752,3.69722411818006,6.78538116980008,4.25455327211137,7.24856504637307,7.64270681035924,5.90502313310078,7.68680478019383,9.7900894900122,9.73084369514405,10.0324142374697,7.85453364052402,6.90647562493606,5.96464578447215,7.34223324498623,10.7781926139129,5.71080527093761,6.55037775050566,"0"
"GSM1624284",8.14711253603669,12.0330380872023,8.58529720968422,10.394406202968,11.4804785885853,9.05165738091963,6.47237975301823,11.663441155385,8.7545716830022,7.08719237894172,10.4135697576254,7.70403477560059,8.19180165343171,10.1668341601767,9.32059482733632,7.6294932591853,10.515875371371,6.14667570471673,12.6910413197177,7.70049005231921,9.54854783041368,8.67240707720121,8.80549186266503,10.8063189458306,8.21218446021652,9.77262326254092,11.301950139767,9.37850610353157,8.75805552020611,10.7740215402338,5.90810274211864,12.0284373006545,13.0747124459682,10.0788220791177,9.5000658434648,14.0400918903283,14.9708861560874,9.46892534675681,8.15537425343078,6.77478388611786,9.79664843333091,9.54237157689158,8.30979291983226,10.8942221989437,8.60508965240856,11.9578247313736,14.0807398556113,9.91912764402195,9.43099500199889,8.03915293654438,10.2194940681206,12.423522202911,9.97610765703859,9.21701445919537,10.0128456323623,13.4675328973361,10.4721009435527,7.60411471378858,7.75984607769294,5.40139466044065,8.36750611909658,8.99469213910278,11.6407859801853,9.05107916579079,12.5105669613898,11.4525849293257,11.9294063720119,9.85453364052402,7.55124752089252,8.58913664937995,8.90516943937739,13.7714979613389,10.5413924992329,12.2906184767047,"1"
"GSM1624285",7.00575668679115,6.83009802853206,8.31444329939112,9.30901471173737,10.6988690793642,7.72567106945792,4.43995827532585,8.6107996756438,9.11627967987492,6.65885805704941,9.12007007106453,7.44464814678194,5.99016779226206,7.9581166757373,7.76012688853591,7.04453075846414,9.2514597351388,5.73163820543788,7.2840771209745,7.88690317655009,8.54854783041368,7.08744457648006,7.78054550553479,10.2044216813338,4.18664936810939,9.00869062077445,9.5200001427326,9.18258589355631,7.78800874230774,9.463453307511,4.88113569451837,10.9844795549847,11.0103532001718,9.88267955693909,8.45903857520475,8.27316866269536,9.03633153158534,7.57657277169137,6.25158956869008,4.39627226286413,8.25778234719921,7.69991285387806,5.12392637452093,8.74397956336308,8.15191702424294,11.3791212211241,8.52956566834639,9.05943221608313,6.94556817482865,6.49858455518168,8.21949406812059,9.47356288541064,5.78628309815858,5.32392966311188,9.14174336554458,9.32194308802246,9.59763182563657,4.91961653951651,6.20041866907892,4.35408894566229,7.43838960525309,7.20213421897325,6.64198872726699,7.17661004787464,10.2848541817618,9.93143752620194,9.50189952077088,7.29159744613287,7.49143812565722,4.96464578447215,7.58324134449003,11.3133239586821,5.42129865374263,6.99783672747688,"0"
"GSM1624286",8.50325634626197,13.1414679317208,9.99055368817047,10.459257347318,11.5276553819533,8.90684082806785,6.18998002231751,12.2247135500611,10.3803197985699,8.13918701657998,10.4349434084179,8.20760894948109,7.6682396973747,10.3203086408384,10.3426585630023,7.43939037580535,9.988425329305,6.46860379960409,13.6611843397485,8.42747155791279,9.1512123328683,8.05267915831938,9.40412930028326,11.5232015042879,9.12076143245293,10.2115075037741,10.7460328103976,9.2341161941964,9.66427337388549,11.3417747509228,5.67677719601218,12.3556627646741,12.5988216443945,10.7372756451054,9.13711048031739,14.7213341439051,15.479107515673,9.01894735559086,8.14288330924758,7.35974638683902,10.8674837946285,9.33378495508017,9.02439070097001,11.6902083069221,8.80399372082263,12.3132332854677,14.992635864047,10.6235159871284,10.8134646388213,7.56271489260139,11.6789256867579,13.6916551693135,10.2735489249926,9.4433648941005,10.1105824340581,13.723831883255,10.6125821671025,9.94831197251698,7.69395814203648,5.53466119130411,8.11892976595648,9.06720463888715,13.0738345142324,9.33188827335255,15.0754917088744,11.4109068980758,12.2977588039907,9.66821618255364,8.59453161862132,9.85541671471739,9.78969222195746,15.5385121421582,12.3361820401047,13.551402028178,"1"
